StdReturn,ExplainedVariance,AverageReturn,LossAfter,LossBefore,NumTrajs,Perplexity,AveragePolicyStd,MaxKL,TotalExecTime,Time,Entropy,MinReturn,MeanKL,ItrTime,MaxReturn
272.213151776,0.0833925068477,230.0,-0.0747584,0.0146556,40,16.3558,0.982009,88.7972,7.172674894332886,7.315919399261475,2.79458,0.0,0.454966,7.31592321395874,1000.0
439.20382512,0.222927657516,610.0,-0.045336,-0.00517968,40,16.5973,0.989674,5.83427,7.078725814819336,14.487493515014648,2.80924,0.0,0.174862,7.166093349456787,2000.0
870.90470202,0.361939561788,1195.0,-0.0369184,3.93763e-05,40,16.5543,0.988501,4.40544,7.752499341964722,22.296031713485718,2.80665,0.0,0.132568,7.806262016296387,3100.0
1201.82153417,0.514459999134,1825.0,-0.0419152,-0.0164912,40,16.5547,0.988421,12.2979,7.046079635620117,29.442443132400513,2.80667,0.0,0.0686753,7.141690731048584,4000.0
1055.26951534,0.398215952399,1612.5,-0.0346519,-0.0102696,40,16.4187,0.984078,1.95727,7.087725400924683,36.646859645843506,2.79842,0.0,0.0527587,7.198375940322876,3900.0
1282.31967543,0.449704887377,1962.5,-0.0250294,0.00840892,40,16.3346,0.981187,10.4244,6.79817008972168,43.498759508132935,2.79329,0.0,0.0974054,6.847475290298462,3900.0
1070.40880041,0.46459968231,2185.0,-0.0155279,0.00441722,40,16.4035,0.983007,1.70828,7.215436220169067,50.75769066810608,2.79749,0.0,0.038384,7.250577688217163,4700.0
