MaxReturn,MeanKL,AverageReturn,ItrTime,NumTrajs,TotalExecTime,LossAfter,MaxKL,LossBefore,Time,StdReturn,MinReturn,ExplainedVariance,Entropy,Perplexity,AveragePolicyStd
0.0,0.0,0.0,24.933830499649048,20,24.77319312095642,-0.0,0.0,-0.0,24.93382453918457,0.0,0.0,1,2.5608,12.9461,0.870797
0.0,0.0,0.0,25.469053745269775,20,25.393067359924316,-0.0,0.0,-0.0,50.406383991241455,0.0,0.0,1,2.5608,12.9461,0.870797
0.0,0.0,0.0,25.171536922454834,20,25.122009992599487,-0.0,0.0,-0.0,75.591623544693,0.0,0.0,1,2.5608,12.9461,0.870797
0.0,0.0,0.0,25.383934020996094,20,25.236432313919067,-0.0,0.0,-0.0,100.99336218833923,0.0,0.0,1,2.5608,12.9461,0.870797
100.0,0.0130216,5.0,24.728095531463623,20,24.636706352233887,-0.00526034,0.148074,-0.000244824,125.72428560256958,21.7944947177,0.0,0.0658060043296,2.5608,12.9461,0.870797
900.0,0.0851981,115.0,26.830440044403076,20,26.652589082717896,-0.00917561,0.829275,0.0184171,152.56425523757935,255.489725821,0.0,0.133314399794,2.56068,12.9446,0.870781
3000.0,0.0649693,1745.0,25.80492329597473,20,25.758095026016235,-0.0308226,0.748673,-0.00297927,178.38335800170898,735.849848814,0.0,0.778373384051,2.56988,13.0643,0.874785
