LossBefore,MaxReturn,Entropy,MeanKL,AverageReturn,StdReturn,NumTrajs,ExplainedVariance,MinReturn,Perplexity,ItrTime,MaxKL,AveragePolicyStd,TotalExecTime,LossAfter,Time
0.012279,1700.0,2.84233,0.0301447,190.0,467.867502612,20,0.3016257685,0.0,17.1557,10.769880056381226,0.104131,1.00326,10.693145990371704,0.00482842,10.76987338066101
0.00910827,1700.0,2.85461,0.0131543,100.0,372.827037646,20,0.0948428979247,0.0,17.3676,10.541549921035767,0.0762004,1.00951,10.41853141784668,0.00153168,21.315585613250732
-0.00627019,5400.0,2.85916,0.0558411,1970.0,1472.10733304,20,0.24882157693,0.0,17.4469,10.642277956008911,0.197005,1.01189,10.606345891952515,-0.0249484,31.961474418640137
-0.012478,27500.0,2.85603,0.0260187,6745.0,9238.47795906,20,0.68767611621,0.0,17.3923,10.733174562454224,0.0845401,1.01023,10.683210611343384,-0.0234165,42.69828796386719
-0.0131855,29800.0,2.84979,0.0258571,2495.0,7640.5153622,20,0.729637354012,0.0,17.2841,10.584264039993286,0.0554291,1.00715,10.532468795776367,-0.0216029,53.28994035720825
-0.0037958,29000.0,2.8432,0.0087871,5305.0,10047.1625348,20,0.751916037478,0.0,17.1706,10.76010274887085,0.0223202,1.00382,10.695480585098267,-0.00681669,64.0538489818573
-0.00955661,25300.0,2.8413,0.00485308,1265.0,5514.00716358,20,0.699928899219,0.0,17.138,10.704271793365479,0.0176127,1.00299,10.651191473007202,-0.0124548,74.76319694519043
