Perplexity,MaxKL,Time,ItrTime,TotalExecTime,ExplainedVariance,AverageReturn,StdReturn,LossAfter,Entropy,MinReturn,NumTrajs,MaxReturn,AveragePolicyStd,LossBefore,MeanKL
17.1872,0.336251,9.282447576522827,9.282451868057251,9.179231882095337,0.140939262488,2125.0,1967.45393847,-0.0168376,2.84416,0.0,20,7900.0,1.0032,0.0102877,0.161131
17.3649,0.352938,15.35151481628418,6.064641237258911,5.965501546859741,0.597938848521,12590.0,3096.59490408,-0.0506432,2.85445,5300.0,20,19100.0,1.00834,-0.000846062,0.145829
17.3575,0.275515,21.53893232345581,6.182612180709839,6.149635314941406,0.459526669088,7465.0,4158.27788874,-0.0216231,2.85403,0.0,20,15300.0,1.00814,0.016321,0.133574
17.4997,0.2404,27.77351713180542,6.226621389389038,6.1861748695373535,0.701818738694,13765.0,2235.45856593,-0.066567,2.86219,8900.0,20,17600.0,1.01227,-0.0309958,0.127173
17.2306,0.608637,34.169644832611084,6.392062187194824,6.342737197875977,0.642529021087,8210.0,5373.90919164,-0.0446802,2.84669,0.0,20,16200.0,1.00443,0.0074628,0.200203
17.295,0.564734,45.01103925704956,10.828644275665283,10.747474670410156,0.510477453948,10555.0,2892.48595502,-0.103187,2.85042,6000.0,20,15900.0,1.00632,-0.031671,0.278968
17.0233,0.217567,51.99051380157471,6.9724977016448975,6.917843341827393,0.471093532956,3590.0,3163.21039452,-0.0165127,2.83458,0.0,20,8200.0,0.998364,0.00991478,0.083635
