ExplainedVariance,LossAfter,TotalExecTime,MaxKL,Perplexity,AverageReturn,StdReturn,NumTrajs,MeanKL,MaxReturn,Entropy,LossBefore,ItrTime,Time,MinReturn,AveragePolicyStd
0.0389846476618,0.000784703,12.380961656570435,0.915966,14.777,55.0,239.739441895,20,0.0720087,1100.0,2.69307,0.0176219,12.513086557388306,12.513079166412354,0.0,0.930467
0.207887905191,-0.0354788,13.069046020507812,1.09445,15.0397,1820.0,1858.11732676,20,0.236129,6500.0,2.7107,0.0327519,13.237472295761108,25.754733324050903,0.0,0.938539
0.965826207945,-0.0268531,12.654278755187988,0.540637,15.2881,20360.0,1005.68384694,20,0.0661875,21700.0,2.72707,-0.00841883,12.79607605934143,38.55612277984619,17800.0,0.946207
0.974572351645,-0.0165667,13.092947721481323,0.443975,15.2238,21090.0,885.381273802,20,0.0365309,22900.0,2.72286,-0.00672608,13.205808639526367,51.772042751312256,19400.0,0.944244
0.987423853126,-0.0309419,12.791308164596558,0.145645,15.1727,20935.0,508.207634732,20,0.0150106,21800.0,2.7195,-0.0233933,12.876190900802612,64.65368175506592,20100.0,0.94267
0.989351616154,-0.00498849,11.610281705856323,0.199261,14.9963,21230.0,380.919939095,20,0.0109389,22000.0,2.7078,0.00272124,11.695421695709229,76.35324954986572,20200.0,0.937283
0.991414938974,0.000397669,12.032495975494385,0.606652,15.0167,21305.0,374.799946638,20,0.0197339,21800.0,2.70916,0.00754312,12.119810342788696,88.4858386516571,20400.0,0.937941
