LossBefore,1AveragePolicyStd,MeanKLBefore,0EnvExecTime,1ExplainedVariance,0AveragePolicyStd,LossAfter,0MinReturn,0ExplainedVariance,MeanKL,1Entropy,0NumTrajs,0StdReturn,1Perplexity,Time,ComputeUpdatedDistTime,1EnvExecTime,0PolicyExecTime,0AverageReturn,1PolicyExecTime,1StdReturn,1MaxReturn,1MinReturn,0MaxReturn,0Entropy,dLoss,1NumTrajs,ItrTime,0Perplexity,1AverageReturn,1ProcessExecTime,0ProcessExecTime
4.36557456851e-11,0.917534,-9.77888614528e-09,3.5106801986694336,0.255950296927,0.923156,-0.007336453069,0.0,0.144700555459,0.00817981362343,2.66516,320,522.181422017,14.3703,385.0122404098511,0.27909183502197266,3.33514404296875,1.0336430072784424,196.25,4.802628040313721,793.695310616,2900.0,0.0,2300.0,2.67776,0.00733645311266,320,14.644835948944092,14.5525,424.0625,0.10771965980529785,0.13469314575195312
-2.21189111471e-09,0.910317,2.09547579288e-09,3.5139284133911133,0.292717024798,0.915167,-0.00635000504553,0.0,0.235494616268,0.00998406112194,2.64959,320,626.44707478,14.1482,399.48869705200195,0.24924230575561523,3.3866541385650635,1.0453131198883057,263.75,4.195566892623901,819.347050915,2700.0,0.0,2600.0,2.66052,0.00635000283364,320,13.999880313873291,14.3037,467.1875,0.1159369945526123,0.13069367408752441
1.45519152284e-09,0.899929,-1.39698408397e-09,3.6589879989624023,0.39874598848,0.902807,-0.00795650202781,0.0,0.0411987353312,0.00944893993437,2.62665,320,406.254687473,13.8273,414.2879638671875,0.25721144676208496,3.477672576904297,1.05462646484375,119.0625,4.185127019882202,979.62046222,2900.0,0.0,2100.0,2.63336,0.007956503483,320,14.273946285247803,13.9205,637.5,0.11201310157775879,0.13413596153259277
1.86628312804e-09,0.89984,-4.6566139833e-10,3.5800435543060303,0.175952399478,0.899462,-0.004319306463,0.0,0.0988776865834,0.00666021183133,2.62658,320,330.883641746,13.8265,430.9475724697113,0.2449808120727539,3.6309714317321777,1.5608038902282715,68.125,5.160055637359619,632.461631124,2700.0,0.0,2200.0,2.62589,0.00431930832929,320,16.09681224822998,13.8168,212.1875,0.12498044967651367,0.13810372352600098
-3.7980498746e-09,0.898359,-2.32830574265e-10,3.5914809703826904,0.312472769333,0.893596,-0.00643788464367,0.0,0.203916651144,0.0073152333498,2.62302,320,624.311417558,13.7772,446.00411581993103,0.24926400184631348,3.498018980026245,1.0745539665222168,275.9375,4.2936317920684814,1002.95807606,2800.0,0.0,2500.0,2.61254,0.00643788084562,320,14.490758180618286,13.6336,669.6875,0.11135435104370117,0.13240337371826172
-2.18278728426e-09,0.896227,-1.6298146166e-09,3.586043119430542,0.2791748658,0.897404,-0.00761841470376,0.0,0.118552709362,0.00689940154552,2.61719,320,447.280738009,13.6971,461.6816449165344,0.24291205406188965,3.446950674057007,1.134988784790039,148.4375,4.948637008666992,961.639174714,2800.0,0.0,2300.0,2.6207,0.00761841252097,320,15.206791162490845,13.7454,650.3125,0.11555004119873047,0.13161897659301758
-3.84170562029e-09,0.886382,-2.79396816794e-09,3.826446771621704,0.287186597563,0.886281,-0.00545382732525,0.0,0.0615466339415,0.00656646629795,2.59573,320,428.382563947,13.4064,477.41263246536255,0.2574913501739502,3.656663417816162,1.0906651020050049,130.9375,4.601053714752197,974.714250996,2800.0,0.0,2300.0,2.59571,0.00545382348355,320,15.241087436676025,13.4062,660.9375,0.1252000331878662,0.14150476455688477
5.96628524363e-10,0.888019,2.79396816794e-09,3.3889920711517334,0.185598291142,0.888088,-0.00602348847315,0.0,0.0880314812284,0.0074433865957,2.59886,320,525.84000879,13.4484,492.5785665512085,0.24401354789733887,3.475166082382202,0.9873504638671875,187.8125,4.496399879455566,803.115029121,2800.0,0.0,2500.0,2.59913,0.00602348906978,320,14.67811393737793,13.452,402.5,0.12037873268127441,0.1226341724395752
2.45199771598e-09,0.887226,6.98491975371e-09,3.5610392093658447,0.257248591544,0.887762,-0.00584940286353,0.0,0.251365613401,0.00776704400778,2.5972,320,581.914187053,13.4261,507.9205904006958,0.2611238956451416,3.577691078186035,1.037858247756958,229.0625,4.820502758026123,888.994340533,2700.0,0.0,2500.0,2.59866,0.00584940531553,320,14.885183095932007,13.4457,561.25,0.11144566535949707,0.12759113311767578
-1.89174897969e-09,0.878914,-9.31322685638e-10,3.3335936069488525,0.30424787439,0.876622,-0.00525045301765,0.0,0.113790427094,0.00631935661659,2.57886,320,559.236976687,13.1821,522.841715335846,0.2735912799835205,3.664314031600952,0.986609935760498,194.0625,4.517361164093018,995.991771741,2900.0,0.0,2400.0,2.57378,0.0052504511259,320,14.44006872177124,13.1153,580.625,0.1211235523223877,0.12445735931396484
6.40284270048e-10,0.874855,-9.3132279666e-10,3.5129475593566895,0.258670564246,0.878869,-0.00650778599083,0.0,0.283668085007,0.00893599633127,2.56915,320,666.037430911,13.0547,539.214742898941,0.24271535873413086,3.5914483070373535,1.6983001232147217,304.375,4.451016426086426,979.19290745,2800.0,0.0,2600.0,2.57853,0.00650778663112,320,15.197343826293945,13.1778,642.5,0.1312718391418457,0.12639760971069336
1.45519152284e-10,0.889099,-1.86264514923e-09,3.6519012451171875,0.27686873805,0.887959,-0.00501354970038,0.0,0.101237843412,0.00665041059256,2.60156,320,511.496635955,13.4848,554.3794867992401,0.24787378311157227,3.490557909011841,1.1685633659362793,178.4375,4.383103370666504,1012.24490421,2900.0,0.0,2700.0,2.59935,0.0050135498459,320,14.562778234481812,13.4549,595.9375,0.1192617416381836,0.13050103187561035
-2.18278728426e-09,0.897149,1.86264514923e-09,3.389634370803833,0.333716351794,0.899081,-0.00855149328709,0.0,0.20548400135,0.00890982523561,2.61841,320,615.931395835,13.714,569.428239107132,0.23643755912780762,3.4804136753082275,1.0841443538665771,248.125,4.654536485671997,1042.9074069,2900.0,0.0,2500.0,2.62292,0.0085514911043,320,14.598429918289185,13.776,755.625,0.12055468559265137,0.11809015274047852
-2.76486389339e-10,0.902577,-1.97906047106e-09,3.4065656661987305,0.314061943369,0.903518,-0.00839815288782,0.0,0.154225394422,0.00752350408584,2.63004,320,639.232938763,13.8743,584.46329164505,0.2275540828704834,3.551542282104492,1.0925278663635254,297.5,4.515713453292847,1012.36684117,2700.0,0.0,2500.0,2.63187,0.00839815261133,320,14.544917821884155,13.8998,809.0625,0.11469435691833496,0.12276363372802734
-1.22236087918e-09,0.906421,9.31322685638e-10,3.608330726623535,0.262227230194,0.907573,-0.00448152143508,0.0,0.0324352812461,0.00712981401011,2.63757,320,335.968167205,13.9792,600.1001794338226,0.22807025909423828,3.4980416297912598,1.1285789012908936,80.625,4.452404975891113,801.57047998,2800.0,0.0,2100.0,2.63985,0.00448152021272,320,15.078237533569336,14.0112,343.125,0.1255638599395752,0.13106465339660645
1.2296368368e-09,0.90925,3.25962945524e-09,3.912885904312134,0.20763070718,0.905369,-0.00665047764778,0.0,0.0640300998919,0.00771610345691,2.64412,320,448.011993248,14.071,616.1125092506409,0.3863708972930908,3.645336627960205,1.1994874477386475,144.0625,4.638051509857178,793.98858373,2800.0,0.0,2500.0,2.63568,0.00665047887742,320,15.433876276016235,13.9528,340.9375,0.11998438835144043,0.13928842544555664
-1.36788003147e-09,0.903805,-7.33416705145e-09,3.354581832885742,0.328546201879,0.900893,-0.00452598184347,0.0,0.0423371664327,0.00603175954893,2.63239,320,450.186484797,13.9069,630.9279136657715,0.25433897972106934,3.541517734527588,1.0983998775482178,140.9375,4.334807395935059,936.241655504,2800.0,0.0,2200.0,2.62628,0.00452598047559,320,14.341269969940186,13.8222,516.25,0.11594319343566895,0.12391114234924316
5.67524693906e-10,0.88583,-4.65661342819e-10,3.5319366455078125,0.289965292014,0.891492,-0.00543933734298,0.0,0.148264698445,0.00713048502803,2.59259,320,657.787187755,13.3643,647.6977379322052,0.24160218238830566,3.598217725753784,1.5406064987182617,341.875,4.734375,1090.2844651,2900.0,0.0,2400.0,2.60492,0.0054393379105,320,15.630094766616821,13.5302,807.8125,0.11965441703796387,0.11903786659240723
-1.97906047106e-09,0.881908,1.86264537128e-09,4.061816930770874,0.295421559673,0.879768,-0.00592324044555,0.0,0.118241055621,0.00912476051599,2.58385,320,580.664271411,13.248,663.4797050952911,0.24636530876159668,3.4375505447387695,1.2396183013916016,245.9375,4.531865358352661,1055.84196076,3000.0,0.0,2400.0,2.57895,0.00592323846649,320,15.287687540054321,13.1833,664.0625,0.11154651641845703,0.14158272743225098
5.52972778678e-10,0.871829,0.0,3.497878074645996,0.299618480796,0.874325,-0.00815435685217,0.0,0.149073355789,0.00914478953928,2.56097,320,677.160604565,12.9484,678.5330033302307,0.23951220512390137,3.323184013366699,1.053814172744751,311.875,4.7082085609436035,1023.01637328,2900.0,0.0,2600.0,2.56616,0.00815435740515,320,14.506049156188965,13.0158,675.0,0.1094822883605957,0.1313948631286621
-1.51339918375e-09,0.872607,1.21071925818e-08,4.1134538650512695,0.264531647508,0.872945,-0.00547049939632,0.0,0.0653547766106,0.00925158523023,2.56065,320,336.582085085,12.9442,694.0778396129608,0.23893427848815918,3.388842821121216,1.2221693992614746,80.0,4.365760326385498,870.810898585,2800.0,0.0,2300.0,2.56189,0.00547049788292,320,15.011628866195679,12.9603,370.9375,0.1112520694732666,0.15154051780700684
2.64844857156e-09,0.853378,-3.72529074255e-09,3.756603479385376,0.294304979715,0.856615,-0.00706309219822,0.0,0.193331925225,0.00925798527896,2.51687,320,719.782953396,12.3898,709.482813835144,0.22605443000793457,3.34464168548584,1.1164600849151611,385.0,4.416061639785767,1078.17078707,2900.0,0.0,2600.0,2.52477,0.00706309484667,320,14.921740055084229,12.4881,904.0625,0.09906506538391113,0.1464829444885254
-2.76486389339e-10,0.834135,-4.65661204041e-10,4.025502920150757,0.367857123795,0.842039,-0.00867437012494,0.0,0.206784588481,0.00909734610468,2.47097,320,747.887650319,11.8339,725.7178571224213,0.24839496612548828,3.6277294158935547,1.205723524093628,481.25,4.612178564071655,1133.26116115,2800.0,0.0,2600.0,2.49044,0.00867436984845,320,15.602911949157715,12.0666,1205.625,0.11875391006469727,0.13817071914672852
-2.44472175837e-09,0.837775,-9.31322663433e-09,3.6302106380462646,0.343213378035,0.838383,-0.00741100590676,0.0,0.159155694926,0.00975461862981,2.48087,320,775.220167819,11.9517,740.7087485790253,0.24544000625610352,3.4902889728546143,1.0636680126190186,501.5625,4.428326606750488,1122.65015004,2800.0,0.0,2600.0,2.48249,0.00741100346204,320,14.547218084335327,11.971,844.375,0.11934590339660645,0.13161158561706543
5.55883161724e-09,0.832772,4.65661065263e-10,3.5452630519866943,0.267140120726,0.835306,-0.00455552898347,0.0,0.15186978612,0.0054472181946,2.46877,320,698.312628658,11.808,757.4243221282959,0.334749698638916,3.5561106204986572,1.5991544723510742,334.6875,4.6463611125946045,1037.59619283,2900.0,0.0,2600.0,2.47472,0.00455553454231,320,15.501485109329224,11.8784,654.375,0.11596345901489258,0.13332152366638184
-6.11180439591e-10,0.83326,0.0,3.686619520187378,0.240262578496,0.830905,-0.00715545052662,0.0,0.061166998842,0.0089188599959,2.46974,320,575.092044263,11.8194,772.7330484390259,0.2388448715209961,3.3963356018066406,1.119835376739502,214.375,4.507610559463501,890.222003123,2900.0,0.0,2400.0,2.46448,0.00715544991544,320,14.808971881866455,11.7573,432.1875,0.10979318618774414,0.13128948211669922
3.49245965481e-09,0.826538,-1.39698397295e-09,3.3503761291503906,0.275263521414,0.828577,-0.00712293386459,0.0,0.0889000825312,0.0067505124025,2.45372,320,695.566035237,11.6316,788.2962055206299,0.26846909523010254,3.5726521015167236,0.9688401222229004,330.625,5.1757495403289795,1027.24976994,2900.0,0.0,2600.0,2.45848,0.00712293735705,320,15.02405858039856,11.687,647.1875,0.1158304214477539,0.11926913261413574
7.42147676647e-10,0.819122,0.0,3.7516446113586426,0.285735456821,0.820165,-0.0051382239908,0.0,0.163737474221,0.00892985425889,2.43575,320,757.206974574,11.4244,803.2744569778442,0.24093985557556152,3.2957730293273926,1.0582799911499023,410.3125,4.491541147232056,1087.1687714,2800.0,0.0,2500.0,2.438,0.00513822473295,320,14.506420612335205,11.4501,723.75,0.10769867897033691,0.1349201202392578
-4.27826307714e-09,0.816043,3.72529074255e-09,3.427887201309204,0.259951995558,0.820098,-0.00491124624386,0.0,0.161350193309,0.00793261546642,2.42737,320,689.11146368,11.3291,818.74689245224,0.24367642402648926,3.489061117172241,0.9889562129974365,349.375,4.880227565765381,1077.56942207,2800.0,0.0,2400.0,2.43743,0.0049112419656,320,14.994355201721191,11.4436,775.625,0.11124348640441895,0.12647104263305664
-5.82076609135e-11,0.814596,2.79396772385e-09,3.539303779602051,0.344522170121,0.811694,-0.00661260262132,0.0,0.0775778732332,0.00754601834342,2.42154,320,593.018957855,11.2632,834.3111364841461,0.24244189262390137,3.622035264968872,1.0292637348175049,231.875,4.787699937820435,997.515664037,2800.0,0.0,2400.0,2.41513,0.00661260256311,320,14.945539474487305,11.1912,630.0,0.11732339859008789,0.1312720775604248
