MaxReturn,Perplexity,MeanKL,Time,ItrTime,AverageReturn,AveragePolicyStd,LossAfter,TotalExecTime,MaxKL,ExplainedVariance,NumTrajs,MinReturn,StdReturn,LossBefore,Entropy
1300.0,13.0471,0.0681407,15.100477695465088,15.100484848022461,1180.0,0.87453,-0.0127896,14.928539276123047,0.643845,0.955581318473,20,1100.0,60.0,0.0101996,2.56857
1300.0,13.1809,0.0686827,30.283700704574585,15.165624856948853,690.0,0.879297,-0.0439072,14.956755876541138,0.498398,0.49751020776,20,0.0,584.722156242,-0.0136982,2.57877
1500.0,13.0909,0.00353602,45.73727345466614,15.448466539382935,1320.0,0.876164,0.00476416,15.271740436553955,0.0414911,0.949663352885,20,1200.0,74.8331477355,0.00926182,2.57192
1700.0,13.1517,0.0021014,60.437965393066406,14.69659161567688,1340.0,0.878281,-0.0155158,14.620024919509888,0.0654053,0.929393273601,20,1100.0,142.828568571,-0.0105498,2.57655
1500.0,13.0825,0.0115101,76.06600046157837,15.598803997039795,1320.0,0.875963,0.0199156,15.40593671798706,0.0743522,0.952022508301,20,1200.0,81.2403840464,0.0273489,2.57128
1600.0,13.2626,0.015636,91.90520787239075,15.83012866973877,1355.0,0.88195,0.00922797,15.601194620132446,0.0627502,0.941373530826,20,1200.0,107.121426428,0.01566,2.58495
1800.0,13.3669,0.00171327,108.65869688987732,16.73639678955078,1360.0,0.885527,-0.0177062,16.604122638702393,0.0209658,0.938857652029,20,1100.0,139.283882772,-0.0152484,2.59278
