TotalExecTime,MeanKL,MaxReturn,LossAfter,Time,ExplainedVariance,StdReturn,Entropy,AverageReturn,LossBefore,NumTrajs,AveragePolicyStd,ItrTime,MinReturn,Perplexity,MaxKL
6.069303750991821,0.0578633,1000.0,7.14622e-05,6.132713556289673,0.438313801619,179.164728672,2.74043,270.0,0.0154978,20,0.95435,6.132718086242676,100.0,15.4937,0.287659
6.099225997924805,0.0320982,2700.0,-0.0122267,12.287389993667603,0.0901704293287,828.251169634,2.75593,700.0,0.00179432,20,0.961351,6.151259899139404,200.0,15.7357,0.123502
5.8107335567474365,0.14805,11500.0,-0.0251204,18.14257049560547,0.185526444422,2527.96360733,2.75683,3320.0,0.0209879,20,0.961563,5.846820116043091,200.0,15.7498,0.421587
5.700591802597046,0.171002,19400.0,-0.0374822,23.89455819129944,0.689611513527,2362.28702744,2.76732,14840.0,0.0111074,20,0.966639,5.7463226318359375,11300.0,15.916,0.469741
6.137123107910156,0.280376,19300.0,-0.0669283,30.091227054595947,0.814921367358,2011.86480659,2.77288,15420.0,-0.00474863,20,0.969542,6.190823793411255,10900.0,16.0046,1.09018
5.934212684631348,0.124611,17600.0,-0.0727467,36.075114011764526,0.718855140557,1830.92189894,2.7705,13885.0,-0.0303963,20,0.968339,5.967370271682739,10000.0,15.9666,0.570056
5.806691884994507,0.0262598,20700.0,-0.0415654,41.957204818725586,0.920948692988,1576.03933961,2.7553,18790.0,-0.0310723,20,0.960999,5.876605987548828,14300.0,15.7258,0.122243
