ExplainedVariance,StdReturn,LossAfter,AverageReturn,MaxReturn,MaxKL,AveragePolicyStd,NumTrajs,TotalExecTime,Time,LossBefore,MeanKL,Perplexity,MinReturn,ItrTime,Entropy
0.0733219867336,67.8232998313,-0.0215838,20.0,300.0,0.622918,0.947542,20,9.414334297180176,9.46646237373352,0.0124807,0.0963461,15.2117,0.0,9.466466426849365,2.72206
0.890540347893,78.1024967591,-0.0251865,330.0,500.0,0.116999,0.953049,20,4.601818323135376,14.135527849197388,-0.0155057,0.0118718,15.4027,200.0,4.665152072906494,2.73454
0.903191610649,86.458082329,-0.00277158,395.0,500.0,0.0984299,0.94923,20,4.733651876449585,18.908915281295776,0.00707528,0.00725535,15.2837,100.0,4.768718004226685,2.72679
0.913935260581,77.4596669241,-0.00202792,400.0,500.0,0.935332,0.950862,20,4.70958948135376,23.677244186401367,0.00606586,0.0392146,15.3379,200.0,4.765458345413208,2.73033
0.931575719687,76.6485485838,0.0141622,525.0,600.0,0.131299,0.952465,20,4.703201770782471,28.435393571853638,0.0174072,0.00882176,15.3845,300.0,4.750935077667236,2.73336
0.889688516299,124.09673646,-0.0242509,540.0,700.0,0.138727,0.956681,20,4.779968023300171,33.2635452747345,-0.0139492,0.0139033,15.519,300.0,4.823751211166382,2.74206
0.932426889711,83.0662386292,0.00540353,610.0,700.0,0.235565,0.953336,20,4.799222946166992,38.11027717590332,0.0112333,0.0233724,15.4111,400.0,4.84120512008667,2.73509
