MeanKL,ItrTime,MaxReturn,LossBefore,LossAfter,Entropy,ExplainedVariance,StdReturn,Perplexity,NumTrajs,AveragePolicyStd,AverageReturn,TotalExecTime,Time,MaxKL,MinReturn
0.0,8.116950273513794,0.0,-0.0,-0.0,2.46033,1,0.0,11.7087,20,0.828509,0.0,8.059537887573242,8.116946458816528,0.0,0.0
0.0,7.985074043273926,0.0,-0.0,-0.0,2.46033,1,0.0,11.7087,20,0.828509,0.0,7.886384010314941,16.10642671585083,0.0,0.0
0.0,7.792140245437622,0.0,-0.0,-0.0,2.46033,1,0.0,11.7087,20,0.828509,0.0,7.761665344238281,23.90215802192688,0.0,0.0
0.0,7.924569606781006,0.0,-0.0,-0.0,2.46033,1,0.0,11.7087,20,0.828509,0.0,7.893940448760986,31.832494020462036,0.0,0.0
0.0,7.8936827182769775,0.0,-0.0,-0.0,2.46033,1,0.0,11.7087,20,0.828509,0.0,7.85374641418457,39.72995567321777,0.0,0.0
0.0,7.971960544586182,0.0,-0.0,-0.0,2.46033,1,0.0,11.7087,20,0.828509,0.0,7.918183088302612,47.70591497421265,0.0,0.0
0.0,7.951634168624878,0.0,-0.0,-0.0,2.46033,1,0.0,11.7087,20,0.828509,0.0,7.89542818069458,55.66917872428894,0.0,0.0
