Entropy,StdReturn,LossAfter,MaxKL,AverageReturn,ExplainedVariance,MeanKL,TotalExecTime,Perplexity,Time,ItrTime,AveragePolicyStd,NumTrajs,LossBefore,MinReturn,MaxReturn
2.8392,176.847391838,15.6449,17282.2,85.0,0.416011203831,147.568,16.845982551574707,17.1021,17.175339221954346,17.175345182418823,1.00066,20,0.0210001,0.0,600.0
2.8602,78.1024967591,-0.00508318,1.08321,30.0,0.206185637875,0.00958707,16.660868167877197,17.465,34.10790753364563,16.92789316177368,1.01123,20,-0.00184348,0.0,300.0
2.85928,115.217186218,-0.0137169,1.10723,35.0,0.14556366821,0.00743418,17.90860080718994,17.449,52.29573130607605,18.168599128723145,1.01076,20,-0.00869523,0.0,500.0
2.85493,133.697419571,-0.00283135,0.00896358,75.0,0.452151430983,0.00110447,16.920976400375366,17.3732,69.47989869117737,17.152862548828125,1.00858,20,0.000112314,0.0,400.0
2.85499,65.3834841531,0.0193321,37.2698,15.0,0.285612496753,0.766247,16.113654136657715,17.3742,85.80253601074219,16.306809663772583,1.00869,20,-0.00482922,0.0,300.0
2.85257,86.0232526704,-0.283415,393.543,40.0,0.138603563286,3.18736,15.864478349685669,17.3323,101.86270570755005,16.04834222793579,1.00749,20,-0.0173535,0.0,300.0
2.8439,43.5889894354,-0.0758502,13.5497,10.0,0.109754844206,0.0498924,15.34181261062622,17.1826,117.32371234893799,15.448348999023438,1.00316,20,-0.0136599,0.0,200.0
