LossBefore,ItrTime,ExplainedVariance,StdReturn,TotalExecTime,Entropy,MinReturn,AveragePolicyStd,Perplexity,NumTrajs,MaxReturn,LossAfter,Time,MeanKL,AverageReturn,MaxKL
0.0169548,7.33292293548584,0.936795319645,86.458082329,7.226386785507202,2.56857,900.0,0.87453,13.0471,20,1200.0,0.00612134,7.332915782928467,0.0314107,1045.0,0.103378
-0.0190041,7.158753156661987,0.934557192067,86.458082329,7.045901536941528,2.58552,1000.0,0.882364,13.2703,20,1300.0,-0.0267974,14.494966983795166,0.0137869,1145.0,0.0733179
0.00193886,7.80828857421875,0.925488772812,131.434394281,7.771053075790405,2.57602,900.0,0.878274,13.1447,20,1500.0,-0.00396255,22.30642795562744,0.00604137,1135.0,0.118793
0.00707122,7.608013153076172,0.926754128097,123.592070943,7.505189895629883,2.57699,1000.0,0.878725,13.1575,20,1500.0,-0.00269732,29.92058563232422,0.0128268,1215.0,0.217849
0.00309293,7.144979000091553,0.870357548924,292.018835009,7.10332989692688,2.58053,1000.0,0.880313,13.2041,20,2200.0,0.000886207,37.06891393661499,0.00111401,1385.0,0.0187481
0.0257137,7.524225234985352,0.902652559042,215.580611373,7.4649498462677,2.58207,1100.0,0.881155,13.2245,20,2000.0,0.0061143,44.59716749191284,0.0400244,1345.0,0.372203
-0.000692257,7.117368936538696,0.898068988924,289.136645896,7.041013956069946,2.59493,1100.0,0.886829,13.3957,20,2100.0,-0.00504164,51.71872282028198,0.00409053,1580.0,0.0651806
