Entropy,Time,TotalExecTime,MinReturn,AverageReturn,LossAfter,LossBefore,StdReturn,ExplainedVariance,NumTrajs,MaxReturn,AveragePolicyStd,MaxKL,ItrTime,MeanKL,Perplexity
2.84233,10.949532747268677,10.881052017211914,0.0,5.0,-0.011057,-0.00562248,21.7944947177,0.0420646572503,20,100.0,1.00326,0.0733342,10.949538230895996,0.0281852,17.1557
2.83671,21.239728450775146,10.14590072631836,0.0,95.0,-0.00529256,0.00547428,251.942453747,0.0871530439423,20,1000.0,1.00071,0.262655,10.2853844165802,0.0391923,17.0595
2.83944,31.929178476333618,10.639217138290405,0.0,590.0,-0.0213161,-0.00253049,849.646985518,0.120910374306,20,2800.0,1.00219,0.303861,10.678232431411743,0.0846148,17.1062
2.83818,42.71943998336792,10.709736108779907,0.0,3250.0,-0.0184546,-0.00388615,2079.30276776,0.234361907334,20,7700.0,1.00169,0.233208,10.786960363388062,0.0626328,17.0846
2.83624,53.373148679733276,10.609717845916748,0.0,5205.0,-0.0193456,-0.0123215,2637.89215094,0.236966203937,20,9300.0,1.00083,0.0840923,10.648063898086548,0.0267598,17.0515
2.83007,64.18447017669678,10.754449129104614,0.0,4975.0,-0.0158778,-0.00131058,2190.40521365,0.206046008602,20,8600.0,0.997568,0.13597,10.807214736938477,0.0588363,16.9467
2.82942,74.8813750743866,10.648900032043457,0.0,4105.0,-0.0116751,-0.0017496,2934.36108889,0.307484576569,20,10800.0,0.997207,0.118628,10.692037582397461,0.0365384,16.9356
