StdReturn,AverageReturn,Perplexity,Entropy,ItrTime,TotalExecTime,AveragePolicyStd,Time,MaxKL,LossBefore,ExplainedVariance,MaxReturn,NumTrajs,MeanKL,MinReturn,LossAfter
2694.52686014,6995.0,15.2117,2.72206,5.533781290054321,5.462982177734375,0.947542,5.533775329589844,3.79887,-0.00232247,0.424703486804,11400.0,20,1.01777,2800.0,-0.133834
526.569083787,22835.0,15.1764,2.71974,5.7702343463897705,5.724544286727905,0.946134,11.3093581199646,0.102269,0.0079858,0.990033156854,23600.0,20,0.00729142,21800.0,0.00221653
291.719042916,22930.0,15.2371,2.72373,6.040334224700928,5.939633131027222,0.948103,17.355223655700684,0.140121,-0.00219206,0.99355603066,23300.0,20,0.0441053,22300.0,-0.0152376
576.97486947,22910.0,15.2204,2.72264,10.082185506820679,9.993565797805786,0.947288,27.449530124664307,0.197175,-0.0174673,0.991774887318,23500.0,20,0.0180159,21300.0,-0.031181
405.092582011,22930.0,15.088,2.7139,5.542255163192749,5.507871150970459,0.943132,32.99482274055481,0.134901,-0.0027651,0.992199710743,23500.0,20,0.0277875,21700.0,-0.0124632
263.201443765,23185.0,15.0672,2.71252,5.546872615814209,5.512646913528442,0.942364,38.54943013191223,0.0389722,-0.01913,0.995837835789,23800.0,20,0.00500216,22700.0,-0.025469
339.816126751,23295.0,14.9238,2.70296,5.7424538135528564,5.703491687774658,0.937805,44.296043395996094,0.0390571,-0.0170233,0.994883511684,23700.0,20,0.0040291,22000.0,-0.0207534
