NumTrajs,Entropy,MinReturn,MaxReturn,Time,ExplainedVariance,Perplexity,AverageReturn,LossAfter,TotalExecTime,ItrTime,AveragePolicyStd,MeanKL,StdReturn,MaxKL,LossBefore
20,2.67957,0.0,4600.0,10.590282201766968,0.251960479471,14.5788,1255.0,-0.0309925,10.513986349105835,10.59028673171997,0.92455,0.165903,1477.65862093,4.55918,-0.0043057
20,2.67526,0.0,30700.0,21.505773305892944,0.824661925698,14.5161,7445.0,-0.0381948,10.806507587432861,10.909437656402588,0.922942,0.0347284,11554.4136589,0.28231,-0.0220774
20,2.66422,25100.0,40400.0,32.25868272781372,0.817368173107,14.3568,33695.0,-0.0238398,10.702247142791748,10.748793601989746,0.91794,0.107945,4704.30388049,0.816517,0.00346933
20,2.66596,28600.0,40200.0,43.097524881362915,0.87524841563,14.3817,35760.0,-0.0786404,10.740997552871704,10.814625978469849,0.918857,0.390832,2900.0689647,1.80558,-0.0280633
20,2.65192,22300.0,37200.0,54.0239577293396,0.780426912031,14.1813,29685.0,-0.0808971,10.860889196395874,10.906382083892822,0.912396,0.29604,3945.91877767,1.51768,-0.0264656
20,2.63869,26200.0,38300.0,65.04956674575806,0.833411161399,13.9949,32610.0,-0.112759,10.914615154266357,11.015270948410034,0.906196,0.738687,2723.03139901,2.31373,-0.00981066
20,2.63379,9400.0,28800.0,75.9740035533905,0.387559381486,13.9264,17170.0,-0.104976,10.875253677368164,10.91635537147522,0.904162,0.816145,5158.49784336,3.60678,0.00512382
