MaxReturn,StdReturn,Entropy,TotalExecTime,ExplainedVariance,Perplexity,LossBefore,Time,MeanKL,NumTrajs,ItrTime,AveragePolicyStd,LossAfter,MaxKL,MinReturn,AverageReturn
0.0,0.0,2.67957,10.515700817108154,1,14.5788,-0.0,10.626781702041626,0.0,20,10.626787424087524,0.92455,-0.0,0.0,0.0,0.0
0.0,0.0,2.67957,10.464440822601318,1,14.5788,-0.0,21.165704011917114,0.0,20,10.531503438949585,0.92455,-0.0,0.0,0.0,0.0
0.0,0.0,2.67957,10.497275352478027,1,14.5788,-0.0,31.699721574783325,0.0,20,10.529733419418335,0.92455,-0.0,0.0,0.0,0.0
0.0,0.0,2.67957,10.673428058624268,1,14.5788,-0.0,42.42904019355774,0.0,20,10.723621368408203,0.92455,-0.0,0.0,0.0,0.0
0.0,0.0,2.67957,10.756998300552368,1,14.5788,-0.0,53.259517192840576,0.0,20,10.812038898468018,0.92455,-0.0,0.0,0.0,0.0
0.0,0.0,2.67957,10.83112096786499,1,14.5788,-0.0,64.14401364326477,0.0,20,10.880817174911499,0.92455,-0.0,0.0,0.0,0.0
0.0,0.0,2.67957,10.579946756362915,1,14.5788,-0.0,74.7977888584137,0.0,20,10.642178058624268,0.92455,-0.0,0.0,0.0,0.0
