NumTrajs,Perplexity,Entropy,Time,MeanKL,MaxReturn,MinReturn,StdReturn,AverageReturn,AveragePolicyStd,MaxKL,LossBefore,TotalExecTime,ItrTime,LossAfter,ExplainedVariance
20,17.1557,2.84233,10.766810178756714,0.277753,1600.0,0.0,534.883164813,430.0,1.00326,1.17293,-0.00999935,10.666709184646606,10.766814708709717,-0.0380552,0.129693243549
20,16.985,2.83233,21.602819681167603,0.0142626,16300.0,0.0,4434.84779897,9475.0,0.998095,0.085494,-0.0161559,10.674076795578003,10.830472230911255,-0.0217228,0.472749866537
20,16.8484,2.82425,32.15006637573242,0.0183924,21800.0,0.0,6298.24578752,12190.0,0.994133,0.0931,-0.015355,10.491304874420166,10.540377616882324,-0.0240916,0.496719426922
20,16.7195,2.81657,42.930668592453,0.226096,22400.0,10400.0,3553.90981878,15435.0,0.990193,0.457803,-0.0215603,10.714152812957764,10.774925231933594,-0.0728624,0.486008972621
20,16.5402,2.80579,53.74327492713928,0.0715451,3200.0,0.0,868.029377383,655.0,0.985144,0.185974,-0.0124882,10.753637075424194,10.806597709655762,-0.0289357,0.14450368972
20,16.4373,2.79955,64.35884237289429,0.0765152,21000.0,0.0,6388.29202526,10685.0,0.982134,0.206429,-0.0042971,10.530941724777222,10.605435371398926,-0.0213247,0.359190009457
20,16.402,2.7974,75.0139832496643,0.13157,30200.0,13800.0,3685.54948413,21585.0,0.981062,0.262376,-0.00312838,10.578397989273071,10.651703834533691,-0.0246233,0.697980030205
