NumTrajs,Entropy,TotalExecTime,ItrTime,MeanKL,AveragePolicyStd,LossAfter,MaxReturn,MaxKL,ExplainedVariance,Perplexity,AverageReturn,MinReturn,LossBefore,Time,StdReturn
20,2.74043,5.005264759063721,5.080638885498047,0.390556,0.95435,-0.0560366,2000.0,2.64047,0.0616011300142,15.4937,395.0,0.0,0.0144815,5.080634355545044,616.826555849
20,2.75491,4.7721076011657715,4.824964284896851,0.215805,0.961167,-0.0334829,14500.0,0.986904,0.443646619443,15.7197,10360.0,4700.0,0.0134064,9.91049337387085,2846.12016612
20,2.76162,4.785618543624878,4.830841302871704,0.0799361,0.964171,-0.0432568,22000.0,0.255688,0.979337274181,15.8254,20930.0,19700.0,-0.0253937,14.751543283462524,652.763356815
20,2.74892,4.719056606292725,4.765376567840576,0.00900781,0.957855,-0.0251931,22300.0,0.0582279,0.810137264539,15.6258,20260.0,0.0,-0.0208531,19.53096842765808,4692.37679646
20,2.73849,9.450968742370605,9.492077350616455,0.0336089,0.953133,-0.0312683,22300.0,0.0667309,0.974529941494,15.4637,21070.0,18800.0,-0.0202322,29.029823064804077,777.238702073
20,2.72838,4.9393086433410645,4.980164051055908,0.0704662,0.948135,-0.0385899,22300.0,0.498399,0.983426290043,15.308,21360.0,20000.0,-0.0203973,34.02207398414612,695.988505652
20,2.71818,4.57922625541687,4.610443592071533,0.110616,0.943526,-0.00807623,22300.0,0.2967,0.710478253384,15.1527,16060.0,0.0,0.00279425,38.63816428184509,9289.04731391
