Perplexity,NumTrajs,Entropy,MinReturn,Time,AveragePolicyStd,MeanKL,LossBefore,LossAfter,TotalExecTime,AverageReturn,ItrTime,MaxReturn,ExplainedVariance,MaxKL,StdReturn
14.5788,20,2.67957,0.0,10.826653957366943,0.92455,0.0,-0.0,-0.0,10.728907823562622,0.0,10.826658487319946,0.0,1,0.0,0.0
14.5788,20,2.67957,0.0,21.562009811401367,0.92455,0.0,-0.0,-0.0,10.594055414199829,0.0,10.728508234024048,0.0,1,0.0,0.0
14.5788,20,2.67957,0.0,32.27041292190552,0.92455,0.0,-0.0,-0.0,10.657966136932373,0.0,10.694470643997192,0.0,1,0.0,0.0
14.5788,20,2.67957,0.0,43.06245231628418,0.92455,0.0,-0.0,-0.0,10.725370407104492,0.0,10.787466526031494,0.0,1,0.0,0.0
14.5788,20,2.67957,0.0,54.09957027435303,0.92455,0.0,-0.0,-0.0,10.958334684371948,0.0,11.027570486068726,0.0,1,0.0,0.0
14.5788,20,2.67957,0.0,64.71152138710022,0.92455,0.0,-0.0,-0.0,10.535431861877441,0.0,10.598968029022217,0.0,1,0.0,0.0
14.5788,20,2.67957,0.0,75.37044882774353,0.92455,0.0,-0.0,-0.0,10.596424579620361,0.0,10.65098237991333,0.0,1,0.0,0.0
