Perplexity,MaxKL,LossAfter,ItrTime,Time,AveragePolicyStd,MinReturn,LossBefore,NumTrajs,MaxReturn,StdReturn,ExplainedVariance,AverageReturn,Entropy,TotalExecTime,MeanKL
5.67789,0.0,-0.0,6.717471361160278,6.717466831207275,0.58088,0.0,-0.0,40,0.0,0.0,1,0.0,1.73658,6.634859323501587,0.0
5.67789,0.0,-0.0,6.176819086074829,12.898460865020752,0.58088,0.0,-0.0,40,0.0,0.0,1,0.0,1.73658,6.09248948097229,0.0
5.67789,0.0,-0.0,6.190394163131714,19.091516494750977,0.58088,0.0,-0.0,40,0.0,0.0,1,0.0,1.73658,6.1580657958984375,0.0
5.67789,0.0,-0.0,7.415868520736694,26.511233806610107,0.58088,0.0,-0.0,40,0.0,0.0,1,0.0,1.73658,7.388907432556152,0.0
5.67789,0.0,-0.0,6.008837938308716,32.5276882648468,0.58088,0.0,-0.0,40,0.0,0.0,1,0.0,1.73658,5.9619834423065186,0.0
5.67789,0.0,-0.0,6.209928035736084,38.74583053588867,0.58088,0.0,-0.0,40,0.0,0.0,1,0.0,1.73658,6.102182865142822,0.0
5.67789,0.0,-0.0,5.993928670883179,44.7439706325531,0.58088,0.0,-0.0,40,0.0,0.0,1,0.0,1.73658,5.927499055862427,0.0
