LossAfter,MeanKL,Entropy,AveragePolicyStd,NumTrajs,StdReturn,Time,MaxReturn,Perplexity,TotalExecTime,MaxKL,ExplainedVariance,ItrTime,AverageReturn,LossBefore,MinReturn
-0.0769076,0.423604,2.67957,0.92455,20,15069.7876561,19.68609118461609,33400.0,14.5788,19.53929591178894,3.39379,0.857894361701,19.686098337173462,16550.0,-0.016309,0.0
-0.113282,0.975071,2.66326,0.917026,20,4307.88811368,39.021860122680664,28200.0,14.3429,19.23415446281433,3.95429,0.457406642151,19.327757835388184,18990.0,-0.000213549,11100.0
-0.0104557,0.0935446,2.66315,0.916946,20,2280.23573343,59.178951263427734,42400.0,14.3414,20.108144521713257,0.581758,0.92052870926,20.14970898628235,39145.0,0.00371309,33100.0
-0.0147918,0.027311,2.66501,0.917712,20,1129.64596224,78.17679905891418,41700.0,14.368,18.86724877357483,0.322659,0.96799789404,18.992250204086304,40130.0,-0.00872631,36900.0
0.00254941,0.0242882,2.66064,0.915627,20,3681.92884233,97.55200839042664,42500.0,14.3055,19.30434536933899,0.294794,0.928547119646,19.359943151474,39680.0,0.00713711,24500.0
-0.0168841,0.0350189,2.66421,0.917315,20,801.498596381,116.70918989181519,42500.0,14.3566,19.038716554641724,0.523241,0.971762627734,19.151867628097534,40940.0,-0.0100278,39400.0
-0.0184191,0.0662027,2.6592,0.91507,20,1281.2006088,136.10116171836853,42800.0,14.2848,19.220902919769287,0.911811,0.963005249843,19.385502576828003,40195.0,-0.00991811,38000.0
