MaxReturn,NumTrajs,Time,MaxKL,MinReturn,StdReturn,Perplexity,Entropy,LossBefore,ExplainedVariance,AveragePolicyStd,LossAfter,AverageReturn,TotalExecTime,MeanKL,ItrTime
300.0,20,13.719115734100342,4.43198,0.0,65.3834841531,17.0561,2.83651,-0.00978464,0.0425373428321,0.999438,-0.0103954,15.0,13.595594644546509,0.0475099,13.719119310379028
0.0,20,27.173368215560913,0.0,0.0,0.0,16.8901,2.82673,-0.0,1,0.994471,-0.0,0.0,13.353950500488281,0.0,13.445327758789062
1600.0,20,39.45788097381592,0.0047877,0.0,411.67341425,16.8901,2.82673,0.0262822,0.193329666976,0.994471,0.0242363,145.0,12.10378885269165,0.000555924,12.274373769760132
200.0,20,53.463947772979736,0.0075482,0.0,43.5889894354,17.1135,2.83987,-0.0233939,0.0922288328638,1.00107,-0.0248301,10.0,13.802064657211304,0.000305223,14.001379013061523
900.0,20,67.15703582763672,11.8725,0.0,229.346898824,16.9145,2.82817,0.0191775,0.233255635686,0.995227,0.016782,80.0,13.451812505722046,0.077888,13.6454598903656
800.0,20,80.19588422775269,0.0308126,0.0,177.482393493,17.0774,2.83776,0.00116432,0.183767509117,0.999976,0.000617951,50.0,12.927605152130127,0.000162254,13.031461715698242
1200.0,20,92.92764568328857,0.00205515,0.0,266.223590239,17.0874,2.83834,-0.00661864,0.271973046566,1.00026,-0.00729418,75.0,12.595043182373047,0.000122986,12.725385189056396
