ExplainedVariance,MaxKL,TotalExecTime,ItrTime,LossAfter,StdReturn,NumTrajs,Perplexity,MeanKL,MaxReturn,LossBefore,AveragePolicyStd,Entropy,MinReturn,Time,AverageReturn
0.0961993681135,0.178796,10.72408652305603,10.794016599655151,-0.0109162,87.1779788708,20,17.1557,0.0301835,400.0,-0.00345958,1.00326,2.84233,0.0,10.794011354446411,20.0
0.725375204406,0.233146,10.568645000457764,10.613479852676392,-0.0390526,9078.33134447,20,17.0964,0.0887923,26800.0,-0.00959333,1.00163,2.83887,0.0,21.410813331604004,8670.0
0.87011040511,0.138408,10.715079307556152,10.75869607925415,-0.0357689,11761.6367909,20,17.0146,0.0746354,35200.0,-0.0169353,0.999382,2.83407,0.0,32.17392373085022,27070.0
0.809528720207,0.498917,10.563238382339478,10.601102113723755,-0.0320829,4980.79059989,20,16.8712,0.213233,32700.0,0.00472501,0.995099,2.82561,13400.0,42.77776765823364,25615.0
0.477649068601,0.873134,10.480369091033936,10.565346240997314,-0.0967804,4877.22000734,20,16.9111,0.536512,28700.0,-0.0103465,0.996233,2.82797,10500.0,53.34798240661621,16915.0
0.437469195642,0.36731,10.541528224945068,10.604512691497803,-0.0269421,3055.79367759,20,16.8238,0.108753,10700.0,-0.00372989,0.993692,2.8228,0.0,63.96121168136597,2075.0
0.920830361447,0.13496,10.664515018463135,10.723800420761108,-0.00781888,3216.74913538,20,16.7925,0.0609026,36800.0,0.00418081,0.992779,2.82093,23100.0,74.68869638442993,32305.0
