TotalExecTime,LossBefore,ExplainedVariance,Perplexity,ItrTime,MaxKL,LossAfter,AverageReturn,Time,NumTrajs,Entropy,MeanKL,AveragePolicyStd,MaxReturn,StdReturn,MinReturn
6.173052072525024,-0.0,1,13.0899,6.24721097946167,0.0,-0.0,0.0,6.247207403182983,40,2.57184,0.0,0.876188,0.0,0.0,0.0
6.2046544551849365,-0.0,1,13.0899,6.262094736099243,0.0,-0.0,0.0,12.513466358184814,40,2.57184,0.0,0.876188,0.0,0.0,0.0
6.020069360733032,-0.0,1,13.0899,6.0706939697265625,0.0,-0.0,0.0,18.588865041732788,40,2.57184,0.0,0.876188,0.0,0.0,0.0
5.174746751785278,-0.0,1,13.0899,5.210361480712891,0.0,-0.0,0.0,23.805819988250732,40,2.57184,0.0,0.876188,0.0,0.0,0.0
4.625273704528809,-0.0,1,13.0899,4.669360160827637,0.0,-0.0,0.0,28.48348832130432,40,2.57184,0.0,0.876188,0.0,0.0,0.0
5.516399383544922,-0.0,1,13.0899,5.573473930358887,0.0,-0.0,0.0,34.06197190284729,40,2.57184,0.0,0.876188,0.0,0.0,0.0
5.304234504699707,-0.0,1,13.0899,5.338572978973389,0.0,-0.0,0.0,39.414623737335205,40,2.57184,0.0,0.876188,0.0,0.0,0.0
