AverageReturn,Time,TotalExecTime,MaxKL,LossAfter,Entropy,AveragePolicyStd,ItrTime,MeanKL,StdReturn,NumTrajs,ExplainedVariance,MaxReturn,Perplexity,MinReturn,LossBefore
0.0,19.771404266357422,19.64186668395996,0.0,-0.0,2.67957,0.92455,19.771408557891846,0.0,0.0,20,1,0.0,14.5788,0.0,-0.0
0.0,39.13117265701294,19.28280544281006,0.0,-0.0,2.67957,0.92455,19.356058359146118,0.0,0.0,20,1,0.0,14.5788,0.0,-0.0
0.0,58.61989212036133,19.414183616638184,0.0,-0.0,2.67957,0.92455,19.483718633651733,0.0,0.0,20,1,0.0,14.5788,0.0,-0.0
0.0,78.18300437927246,19.26405119895935,0.0,-0.0,2.67957,0.92455,19.522135257720947,0.0,0.0,20,1,0.0,14.5788,0.0,-0.0
0.0,98.00753927230835,19.736708879470825,0.0,-0.0,2.67957,0.92455,19.813499450683594,0.0,0.0,20,1,0.0,14.5788,0.0,-0.0
0.0,117.26943826675415,19.16916513442993,0.0,-0.0,2.67957,0.92455,19.258044958114624,0.0,0.0,20,1,0.0,14.5788,0.0,-0.0
0.0,136.5374710559845,19.17965793609619,0.0,-0.0,2.67957,0.92455,19.250306606292725,0.0,0.0,20,1,0.0,14.5788,0.0,-0.0
