MeanKL,MinReturn,Time,TotalExecTime,LossAfter,MaxKL,ExplainedVariance,NumTrajs,AverageReturn,StdReturn,LossBefore,Entropy,Perplexity,ItrTime,AveragePolicyStd,MaxReturn
0.00349711,0.0,15.768002033233643,15.527230024337769,0.000174806,0.201638,0.105051523859,20,35.0,131.434394281,0.00126394,2.83651,17.0561,15.768006801605225,0.999438,600.0
0.0811369,0.0,32.4419584274292,16.464738845825195,0.0128211,13.1367,0.221238067001,20,350.0,873.212459829,0.00279851,2.83777,17.0777,16.646071434020996,1.00008,2900.0
24.4267,0.0,48.682554721832275,16.061914920806885,4.05493,1723.32,0.125239281751,20,105.0,457.684389072,-0.000559981,2.83917,17.1016,16.226797819137573,1.00086,2100.0
0.0081116,0.0,66.86317849159241,17.96881628036499,0.024693,0.792247,0.0427227186607,20,5.0,21.7944947177,0.0266323,2.83889,17.0968,18.177377700805664,1.00066,100.0
0.00232036,0.0,84.04400658607483,17.136638164520264,0.0135712,0.330621,0.290155853516,20,210.0,630.793151516,0.0147428,2.85221,17.326,17.173482418060303,1.00739,2200.0
0.000212294,0.0,100.9125394821167,16.72175168991089,-0.00627537,0.00164693,0.259189632752,20,410.0,787.972080724,-0.00537277,2.85958,17.4542,16.860297203063965,1.01111,2500.0
0.00012324,0.0,117.78798127174377,16.71550750732422,0.0158591,0.00068037,0.187486451683,20,110.0,323.882694814,0.0164507,2.8569,17.4074,16.849616527557373,1.00973,1300.0
