0AverageReturn,1ProcessExecTime,MeanKL,1Perplexity,1AveragePolicyStd,1ExplainedVariance,LossBefore,0MinReturn,1AverageReturn,1NumTrajs,1EnvExecTime,1MaxReturn,0PolicyExecTime,0StdReturn,0AveragePolicyStd,0ExplainedVariance,ComputeUpdatedDistTime,0EnvExecTime,1PolicyExecTime,0MaxReturn,0Perplexity,0ProcessExecTime,0Entropy,1MinReturn,MeanKLBefore,Time,ItrTime,0NumTrajs,1Entropy,dLoss,LossAfter,1StdReturn
405.0,0.3547520637512207,0.0081480499357,14.0947,0.90965,0.285379919916,2.45636311291e-09,0.0,701.25,400,32.96555709838867,2500.0,1.5665161609649658,409.359255422,0.906111,0.133817149491,0.3133993148803711,18.047511100769043,12.592444658279419,2000.0,13.9893,0.20332813262939453,2.63829,0.0,5.12227282812e-09,2289.6453461647034,69.05082845687866,400,2.6458,0.00852992631262,-0.00852992385626,455.327835191
428.75,0.35392045974731445,0.0066950567998,13.9873,0.906213,0.283995064079,-3.25963034342e-10,0.0,582.25,400,32.866883754730225,2200.0,1.6118602752685547,418.86565567,0.906728,0.141914007529,0.2948598861694336,19.276944398880005,12.545150995254517,1900.0,14.0045,0.21682095527648926,2.63938,0.0,8.19563883425e-09,2360.218366622925,69.94870376586914,400,2.63815,0.00854450897314,-0.0085445092991,385.499594682
465.25,0.3349907398223877,0.00959706027061,14.0443,0.908313,0.278323162504,1.158332541e-09,0.0,743.75,400,32.54231548309326,2500.0,1.583984613418579,504.992512321,0.904356,0.12030272603,0.31806278228759766,18.35133194923401,12.517894744873047,2200.0,13.9305,0.21327972412109375,2.63408,0.0,-2.3283057704e-09,2428.8876099586487,68.65842866897583,400,2.64222,0.0102630027046,-0.0102630015463,512.748415405
551.25,0.3391141891479492,0.0070028975606,13.7421,0.898262,0.353094988368,-5.82076553624e-10,0.0,873.25,400,31.708436965942383,2500.0,1.5576927661895752,470.317379543,0.895761,0.18270325574,0.31740355491638184,17.005799293518066,12.46079421043396,1900.0,13.6669,0.20534062385559082,2.61498,0.0,3.72528674575e-10,2496.0132644176483,66.48258805274963,400,2.62047,0.00939997693058,-0.00939997751266,547.046101805
457.75,0.36408424377441406,0.00743714766577,13.4943,0.890334,0.362593973085,2.63535193668e-09,0.0,872.25,400,33.14427351951599,2700.0,1.4089772701263428,453.199666262,0.888937,0.144657959777,0.3093287944793701,15.495568037033081,12.693344593048096,2400.0,13.4555,0.1871623992919922,2.59939,0.0,3.539025073e-09,2562.4844868183136,66.46272468566895,400,2.60227,0.00937469194614,-0.00937468931079,543.281637367
339.5,0.3454580307006836,0.00722428131849,13.6998,0.897535,0.29821792743,2.76486389339e-09,0.0,715.5,400,31.94007396697998,2300.0,1.6521317958831787,393.242609594,0.892634,0.112484492705,0.2937450408935547,19.23442769050598,12.450791120529175,2000.0,13.5586,0.22497892379760742,2.60702,0.0,4.28408242215e-09,2632.0434226989746,68.94843745231628,400,2.61738,0.00801399812917,-0.00801399536431,443.576092683
449.5,0.36612915992736816,0.00687888730317,13.602,0.893632,0.291226321218,3.29455374093e-09,0.0,866.5,400,33.65717315673828,3100.0,1.481166124343872,508.231984432,0.891848,0.108914487742,0.30277109146118164,16.793383836746216,12.83388876914978,2100.0,13.5457,0.19849300384521484,2.60607,0.0,-4.47034853579e-09,2700.6049325466156,68.55330228805542,400,2.61022,0.00477634466952,-0.00477634137496,648.866511696
484.25,0.3657529354095459,0.0072335335426,13.39,0.886994,0.33155113196,-1.49011625261e-09,0.0,886.75,400,33.299110412597656,2900.0,1.5297062397003174,497.721747064,0.888691,0.130399203687,0.3196108341217041,17.070321083068848,12.733918905258179,2500.0,13.4449,0.2023608684539795,2.5986,0.0,3.72528985437e-09,2769.666873693466,68.44662857055664,400,2.59451,0.00953305922449,-0.0095330607146,540.832171288
432.0,0.3388252258300781,0.00711074611172,13.4771,0.889877,0.284606708766,-1.97906047106e-09,0.0,833.0,400,31.11784291267395,2300.0,1.4450647830963135,461.439053397,0.887672,0.130989099565,0.29225730895996094,16.477959632873535,12.367036581039429,2100.0,13.4156,0.19305634498596191,2.59642,0.0,3.53902596117e-09,2834.8465118408203,65.16911745071411,400,2.60099,0.00823779578786,-0.00823779776692,551.371925292
706.0,0.3635082244873047,0.0096830977127,13.4661,0.889598,0.430640352492,2.90165202976e-09,0.0,974.75,400,32.182971715927124,2900.0,1.4988257884979248,519.869214322,0.889121,0.227021409707,0.31927490234375,17.107709169387817,12.549638509750366,2200.0,13.455,0.20572948455810547,2.59935,0.0,-5.96046412227e-09,2902.9959332942963,66.93895530700684,400,2.60017,0.0115706232522,-0.0115706203505,612.566271925
