Time,ItrTime,MaxKL,MaxReturn,TotalExecTime,StdReturn,MinReturn,LossAfter,AverageReturn,MeanKL,Entropy,AveragePolicyStd,Perplexity,NumTrajs,LossBefore,ExplainedVariance
4.731551170349121,4.731555461883545,19.0698,6600.0,4.666728734970093,1000.24996876,2300.0,-0.236933,3600.0,1.5507,2.40341,0.805297,11.0609,40,-0.0121972,0.686783095493
9.48095965385437,4.744404077529907,3.61892,3600.0,4.6758880615234375,808.049348741,200.0,-0.0984807,1617.5,0.220855,2.39121,0.800422,10.9268,40,-0.0183777,0.416252028795
14.240785360336304,4.754512786865234,3.26471,6700.0,4.705479145050049,1163.73321685,2100.0,-0.0526071,4615.0,0.112917,2.38203,0.796721,10.8268,40,-0.0152631,0.753739536922
18.9898521900177,4.743791818618774,1.4554,6900.0,4.709786415100098,894.580907464,3500.0,-0.0843864,5515.0,0.0155717,2.37439,0.793793,10.7445,40,-0.0692995,0.869172274793
23.790208339691162,4.79584527015686,2.1545,7800.0,4.7504308223724365,973.960984845,3300.0,-0.0687199,5920.0,0.0328058,2.33974,0.77994,10.3786,40,-0.0506354,0.857488198194
29.96425223350525,6.1703526973724365,0.44134,7700.0,6.115930557250977,638.670494073,4800.0,-0.0784328,6240.0,0.0220428,2.31443,0.76997,10.1191,40,-0.0629733,0.919620361308
34.85827136039734,4.881247282028198,2.04953,7700.0,4.837365627288818,610.527435911,5200.0,-0.0879902,6502.5,0.137203,2.28294,0.757917,9.80547,40,-0.0542118,0.936461337807
