MinReturn,ItrTime,AverageReturn,Time,NumTrajs,LossAfter,StdReturn,ExplainedVariance,AveragePolicyStd,TotalExecTime,LossBefore,MaxKL,MaxReturn,Entropy,Perplexity,MeanKL
0.0,16.18501877784729,20.0,16.185014486312866,20,-0.241936,87.1779788708,0.0761176260528,1.00066,15.93762731552124,0.0109359,157.141,400.0,2.8392,17.1021,1.54466
0.0,16.126622438430786,20.0,32.322646379470825,20,12.2011,87.1779788708,0.240579752344,1.00618,15.91498351097107,0.0140749,5073.29,400.0,2.85014,17.2901,51.4945
0.0,16.463883876800537,25.0,48.79278802871704,20,0.0147018,108.972473589,0.0964009698627,1.00973,16.279892206192017,-0.00765619,54.5254,500.0,2.85717,17.4123,0.555143
0.0,16.73039412498474,20.0,65.55266904830933,20,0.00489869,87.1779788708,0.444612596407,1.00782,16.597289085388184,0.00697421,0.00961498,400.0,2.85335,17.3457,0.00103057
0.0,16.009721040725708,15.0,81.6068959236145,20,1.54921,65.3834841531,0.144747318133,1.00957,15.912020444869995,0.00449663,489.465,300.0,2.85683,17.4063,8.09115
0.0,16.208625078201294,15.0,97.877849817276,20,0.00448992,65.3834841531,0.219475062916,1.01069,16.07187056541443,0.00570044,0.00943185,300.0,2.85908,17.4455,0.000850739
0.0,16.511548042297363,0.0,114.4241144657135,20,-0.0,0.0,1,1.01212,16.290409803390503,-0.0,0.0,0.0,2.86193,17.4953,0.0
