0PolicyExecTime,1MaxReturn,0MaxReturn,0ProcessExecTime,1Entropy,1AveragePolicyStd,1AverageReturn,0AveragePolicyStd,ComputeUpdatedDistTime,1Perplexity,0NumTrajs,0StdReturn,Time,1ProcessExecTime,MeanKLBefore,1StdReturn,LossBefore,LossAfter,0Perplexity,1EnvExecTime,0EnvExecTime,1MinReturn,1PolicyExecTime,0ExplainedVariance,ItrTime,MeanKL,0Entropy,0AverageReturn,1NumTrajs,dLoss,1ExplainedVariance,0MinReturn
14.456451416015625,6500.0,4800.0,1.888146162033081,2.83654,0.99934,148.75,1.0,5.202837228775024,17.0566,400,439.667772301,192.68165731430054,1.7763407230377197,-1.19234655482e-09,681.871276342,9.83709558255e-10,-0.00171038275585,17.0795,52.17065668106079,53.884047746658325,0.0,49.28264784812927,0.0300522064568,192.68165946006775,0.00751601019874,2.83788,81.5,400,0.00171038373956,0.0435159026146,0.0
15.113849639892578,4800.0,3100.0,1.7383325099945068,2.83033,0.996263,235.75,0.996501,0.4010009765625,16.9511,400,426.968309714,380.89173793792725,1.6284162998199463,7.13043668554e-09,679.997748158,-3.95812133069e-10,-0.00160239171237,16.9601,52.04904651641846,54.11687111854553,0.0,50.022820711135864,0.0642730169851,187.1659812927246,0.00707515375689,2.83086,134.25,400,0.00160239131656,0.0717816212659,0.0
15.274356126785278,22600.0,8300.0,1.69826340675354,2.82559,0.993911,565.75,0.992977,0.34549713134765625,16.8708,400,972.147076064,566.9232814311981,1.6402263641357422,3.00351432614e-09,1987.13410154,-8.49831871541e-10,-0.00190136022866,16.8401,52.24035429954529,53.8880729675293,0.0,50.18215608596802,0.0798360762342,184.97408199310303,0.00687116198242,2.82376,310.25,400,0.00190135937883,0.0806563839801,0.0
14.257745027542114,8000.0,10700.0,1.7980873584747314,2.82928,0.995728,586.0,0.996353,0.3627638816833496,16.9333,400,1137.21257358,750.5215749740601,1.6054291725158691,-2.60770027793e-09,1368.35814025,-1.92085292117e-10,-0.00119108858053,16.955,52.183218479156494,53.56451106071472,0.0,50.016648292541504,0.0712859116886,182.6205334663391,0.0058876471594,2.83057,367.25,400,0.00119108838844,0.097328261802,0.0
14.663502216339111,20100.0,13200.0,1.788877010345459,2.8218,0.992048,814.5,0.993568,0.34224534034729004,16.807,400,1773.20782764,936.0792276859283,1.7564904689788818,-1.29220922851e-09,2368.37280638,-7.33416549714e-10,-0.0017639658181,16.859,52.5613739490509,53.36854267120361,0.0,50.074400424957275,0.0677353978561,184.60775184631348,0.00805785600096,2.82488,622.0,400,0.00176396508468,0.0667191848487,0.0
14.797425746917725,8400.0,6200.0,1.8600609302520752,2.81411,0.98837,415.0,0.987117,0.42189645767211914,16.6783,400,859.940550271,1120.7134175300598,1.60845947265625,3.56230911436e-09,1017.18975614,2.91037333122e-12,-0.00274250470102,16.6365,51.762887716293335,53.97026085853577,0.0,48.681471824645996,0.0505822692252,183.56040978431702,0.00760489143431,2.8116,326.5,400,0.00274250470393,0.0606833211776,0.0
14.119226455688477,7500.0,9600.0,1.6971142292022705,2.82203,0.99218,522.25,0.992711,0.8493108749389648,16.811,400,1107.85276549,1307.235336303711,1.6442508697509766,9.77889058618e-09,1145.56969997,1.16415321827e-10,-0.00231198221445,16.8295,51.9543879032135,54.378724813461304,0.0,49.61358284950256,0.0522167172047,185.4753499031067,0.00958529487252,2.82313,496.5,400,0.00231198233087,0.0765097984947,0.0
13.989266157150269,5500.0,7700.0,1.73854398727417,2.81877,0.990522,471.75,0.990743,0.42063236236572266,16.7562,400,1063.7325498,1492.0487642288208,1.6599183082580566,4.75119898979e-09,937.644355553,1.74623093763e-11,-0.00224211672321,16.7642,51.96784448623657,53.75467896461487,0.0,49.726627349853516,0.0558837752713,183.7082371711731,0.00734256207943,2.81925,471.75,400,0.00224211674067,0.0725398359148,0.0
13.96449613571167,23100.0,13900.0,1.7488634586334229,2.81932,0.990778,1232.0,0.990852,0.40836143493652344,16.7654,400,2186.68377629,1675.9476280212402,1.6060004234313965,6.03030958501e-09,2540.78255662,3.95812133069e-10,-0.0021469858475,16.7684,52.02716851234436,52.71270799636841,0.0,49.90953493118286,0.0653847952539,182.81572580337524,0.00764238089323,2.8195,986.25,400,0.00214698624332,0.0724238882028,0.0
13.89804458618164,15100.0,11300.0,1.699450969696045,2.81589,0.989087,1130.5,0.989334,0.3499259948730469,16.708,400,1824.86559437,1860.242615222931,1.6405091285705566,-2.32824610286e-11,2045.85428367,8.7457008302e-10,-0.00233976007439,16.7171,52.09508490562439,52.627527952194214,0.0,49.99070119857788,0.0942551900145,183.21260857582092,0.00856169685721,2.81643,976.75,400,0.00233976094896,0.0877125918609,0.0
14.431320905685425,12800.0,10100.0,1.8415727615356445,2.83441,0.998294,1035.0,0.997856,0.37618350982666016,17.0204,400,1512.09686776,2049.243833065033,1.6547775268554688,-4.24915796993e-10,2079.32080257,1.68802194445e-10,-0.00266711646691,17.0062,53.039881229400635,53.40387463569641,0.0,51.88267421722412,0.0985348016204,187.50748467445374,0.0096339918673,2.83358,688.25,400,0.00266711663571,0.111090100516,0.0
14.316686153411865,21000.0,11600.0,1.6312861442565918,2.84966,1.00592,1515.0,1.00486,0.3952455520629883,17.2819,400,1705.28720088,2236.7643105983734,1.6700410842895508,-8.52745873914e-10,2965.18549167,7.89805165713e-10,-0.00294650532305,17.2459,52.582669496536255,53.289732933044434,0.0,50.232900857925415,0.0544688776405,186.479430437088,0.008156969212,2.84757,856.75,400,0.00294650611286,0.131650191804,0.0
12.670576333999634,22500.0,18400.0,1.6449036598205566,2.82831,0.995263,1303.25,0.995269,0.3941464424133301,16.9168,400,2555.4989728,2419.946252822876,1.4935009479522705,-9.83127446119e-09,3274.55560916,-9.98261362462e-10,-0.00209163641557,16.918,52.28096652030945,52.8967604637146,0.0,49.723782777786255,0.0514458857487,181.932058095932,0.00885478686541,2.82838,1025.0,400,0.00209163541731,0.0725947925672,0.0
14.882263422012329,20500.0,15600.0,1.593651294708252,2.83527,0.99896,2027.25,0.9986,0.3777461051940918,17.035,400,2620.59897733,2604.9759800434113,1.679779052734375,-5.86732307184e-09,3530.11790703,-3.31783711616e-10,-0.00229040160775,17.0233,52.852632999420166,52.62495517730713,0.0,49.70568776130676,0.0638523849514,183.83657908439636,0.00659673893824,2.83458,1269.0,400,0.00229040127597,0.0654681704053,0.0
16.661869764328003,17600.0,15600.0,1.7866525650024414,2.82543,0.994179,1812.5,0.995205,0.457594633102417,16.8681,400,2250.23275185,2791.959420442581,1.6589453220367432,1.22003172009e-08,3240.54682885,3.66708274857e-10,-0.00300890090875,16.9031,52.42334055900574,54.124070167541504,0.0,48.34283256530762,0.0715457311033,185.36352443695068,0.00861968658864,2.8275,1105.25,400,0.00300890127546,0.10792726299,0.0
17.15558624267578,21300.0,15600.0,1.693077564239502,2.81953,0.991065,2442.0,0.991169,0.4014453887939453,16.7689,400,2814.80478897,2978.8421034812927,1.5944898128509521,1.175794484e-08,4264.85474547,-1.21071941361e-09,-0.00240198336542,16.7744,51.81826376914978,54.310643672943115,0.0,47.61497783660889,0.0630495122925,185.81652283668518,0.00669496320188,2.81985,1382.0,400,0.0024019821547,0.146137385251,0.0
16.65107536315918,25900.0,15100.0,1.7478985786437988,2.79967,0.981287,2505.75,0.981411,0.3333876132965088,16.4392,400,2297.64878463,3165.8799974918365,1.5458927154541016,4.94765173276e-10,4424.04700896,1.56705937115e-09,-0.00259790802374,16.4452,52.34059500694275,54.33703970909119,0.0,48.360291719436646,0.0673170029391,186.06799030303955,0.00678106630221,2.80004,1029.75,400,0.0025979095908,0.112904204677,0.0
16.372953176498413,26100.0,17600.0,1.6403172016143799,2.79921,0.980967,2744.5,0.980671,0.4867556095123291,16.4316,400,2861.61710183,3349.935420036316,1.6444053649902344,-1.87427984244e-09,4814.12710156,4.95492757935e-10,-0.00324119697325,16.4222,51.43962073326111,54.47080421447754,0.0,47.55650210380554,0.0745644044046,183.04894471168518,0.00982940383255,2.79863,1604.75,400,0.00324119746874,0.113484840521,0.0
16.416712045669556,32600.0,14100.0,1.8596432209014893,2.79778,0.980275,2065.25,0.98075,0.38422369956970215,16.4081,400,1975.49852885,3539.650493621826,1.6339480876922607,-6.40283659425e-10,4819.20298779,-6.98491986473e-10,-0.002526643686,16.4249,52.018359422683716,55.69916653633118,0.0,48.325910568237305,0.029985997403,188.25921249389648,0.00813949201256,2.7988,779.25,400,0.0025266429875,0.0558486953609,0.0
15.614936828613281,37200.0,28900.0,1.7744207382202148,2.79369,0.978276,3040.75,0.978206,0.35738301277160645,16.3411,400,3180.6593263,3734.3564927577972,1.7124996185302734,5.58797563777e-10,5306.34661867,4.45288583784e-10,-0.00242003262974,16.34,53.5023295879364,55.74124550819397,0.0,52.60155773162842,0.0555904221664,193.69780826568604,0.0072772023268,2.79362,1532.5,400,0.00242003307503,0.104972843306,0.0
17.23002314567566,24700.0,16600.0,1.7520043849945068,2.79369,0.978266,3161.25,0.977328,0.4254872798919678,16.3413,400,3232.27063185,3929.8170852661133,1.7068302631378174,2.79397061043e-09,5600.54224495,7.65430774319e-10,-0.00272676069289,16.3098,53.76690340042114,54.29346418380737,0.0,51.41159677505493,0.0424966764143,194.37766647338867,0.00705827632919,2.79177,1601.25,400,0.00272676145833,0.0723963006564,0.0
13.586535215377808,31100.0,16800.0,1.7342472076416016,2.78412,0.97365,2823.75,0.974609,0.38687920570373535,16.1855,400,2849.67663736,4124.911074876785,1.645284652709961,-2.91037904887e-09,4736.0332492,-6.43922137833e-11,-0.00332244765013,16.2189,53.3809278011322,54.86330699920654,0.0,54.983421325683594,0.0446480650448,193.87874937057495,0.00935201626271,2.78618,1495.75,400,0.00332244758574,0.055752708202,0.0
14.44393014907837,38800.0,22300.0,1.8129158020019531,2.79363,0.978268,4617.25,0.977451,0.38702845573425293,16.3402,400,3647.20878721,4329.62037563324,1.7856745719909668,2.23517448994e-09,7393.74921386,9.7788876996e-10,-0.00240078917705,16.3125,56.45511841773987,55.28976798057556,0.0,60.82527709007263,0.0621663874201,203.07115483283997,0.00661909393966,2.79193,2054.25,400,0.00240079015493,0.173102087578,0.0
17.44567322731018,48100.0,22200.0,1.8538262844085693,2.79453,0.978711,2919.25,0.978614,0.4113013744354248,16.3549,400,3795.48692528,4539.210972547531,1.8658645153045654,3.81842557573e-09,5684.24616264,1.44355005727e-09,-0.00221776310354,16.3525,56.328309297561646,56.247708797454834,0.0,61.059141874313354,0.0673150066098,208.52717351913452,0.00661405362189,2.79438,1977.0,400,0.00221776454709,0.148491789281,0.0
16.31611704826355,44400.0,24700.0,1.8568572998046875,2.79651,0.979623,3649.0,0.980152,0.45514917373657227,16.3874,400,4112.44148895,4748.251467227936,1.7873351573944092,9.82545245165e-09,6744.09363814,-1.33877575692e-10,-0.00216393568553,16.4045,56.41876554489136,55.3083815574646,0.0,61.186830282211304,0.041622580947,208.01637864112854,0.00777192879468,2.79755,1855.0,400,0.00216393555165,0.0699147248883,0.0
16.426984071731567,31800.0,23900.0,1.8235816955566406,2.79654,0.979611,3201.0,0.9809,0.4021122455596924,16.3878,400,3463.06092929,4957.164077043533,1.8547933101654053,-7.56699680693e-09,5876.43165535,-1.07102104963e-09,-0.00260457256809,16.4316,56.297614097595215,55.901039361953735,0.0,62.924519062042236,0.0460227822192,208.0153841972351,0.00687795691192,2.79921,1497.0,400,0.00260457149707,0.102876957581,0.0
16.73958396911621,32300.0,10600.0,1.8237786293029785,2.7997,0.981137,2978.25,0.980411,1.033381462097168,16.4397,400,1561.53768366,5166.581073284149,1.8281877040863037,4.33064695216e-09,6168.73179329,8.60018223303e-10,-0.00287527637556,16.4155,56.50828766822815,56.285680055618286,0.0,60.95121884346008,0.109403543574,208.27463912963867,0.00641953572631,2.79823,650.25,400,0.00287527723558,0.206741119175,0.0
17.659754037857056,40300.0,30600.0,1.8622124195098877,2.79692,0.979789,3869.0,0.978329,0.4180419445037842,16.3941,400,3865.63626716,5385.201420068741,1.9406929016113281,-7.33416216647e-09,8315.1842433,-8.70204575065e-10,-0.00259245466441,16.3457,59.16449737548828,56.246177434921265,0.0,67.40185832977295,0.0444144705092,217.55415773391724,0.00938306376338,2.79397,1597.5,400,0.0025924537942,0.13704444378,0.0
19.95332169532776,22500.0,19300.0,1.9660956859588623,2.78119,0.972086,2858.5,0.971517,0.4895470142364502,16.1382,400,3612.9774425,5612.291695594788,1.9420902729034424,-7.59027951602e-09,5217.13309683,8.149073083e-11,-0.00193560286425,16.1197,59.93900203704834,58.240381479263306,0.0,68.25388932228088,0.0523475399244,226.03849816322327,0.00681979209185,2.78004,1812.0,400,0.00193560294574,0.119219195669,0.0
23.0651273727417,43000.0,28000.0,2.0337748527526855,2.78301,0.97297,4824.25,0.972571,0.4096705913543701,16.1677,400,5296.32050933,5856.109622955322,2.1433067321777344,-1.21071774828e-09,9240.064228,-1.39698419499e-10,-0.00254245521501,16.1552,64.21220850944519,59.8561224937439,0.0,76.93244957923889,0.0592186326441,242.66257619857788,0.00895834248513,2.78224,2836.25,400,0.00254245507531,0.162236732559,0.0
23.72811198234558,46800.0,26900.0,2.0043599605560303,2.77744,0.970273,4232.0,0.971988,0.4039340019226074,16.0778,400,4058.49035973,6078.219879388809,1.7959611415863037,3.21306004025e-09,8952.62397289,-4.65661287308e-10,-0.00295272050425,16.1355,56.800191164016724,60.414238691329956,0.0,60.91018199920654,0.0431110078208,220.94555568695068,0.00813384354115,2.78102,1734.0,400,0.00295272003859,0.13132926013,0.0
22.802098035812378,39100.0,31300.0,2.099693775177002,2.78347,0.973207,4107.75,0.973523,0.43686604499816895,16.1751,400,4855.34601625,6326.931439161301,2.1216485500335693,1.21071663806e-09,7688.41108016,-9.34232913252e-10,-0.00263421284035,16.1867,63.95644998550415,60.72194957733154,0.0,78.36953639984131,0.0569880497266,246.92711472511292,0.00743803009391,2.78419,2167.75,400,0.00263421190612,0.175643410158,0.0
29.221593141555786,37900.0,25200.0,2.0849833488464355,2.77879,0.970915,4110.0,0.971489,0.42403554916381836,16.0995,400,3776.2041457,6581.23691534996,2.106243371963501,-4.37721325852e-09,7511.71085706,1.05719666355e-09,-0.00289251934737,16.1194,63.141199827194214,60.90505003929138,0.0,77.15757966041565,0.0342205070312,253.06051683425903,0.00737932045013,2.78002,1486.5,400,0.00289252040457,0.137926036177,0.0
26.299484252929688,42500.0,27100.0,2.032089948654175,2.77904,0.971021,4789.75,0.972333,0.42724013328552246,16.1036,400,6366.50170816,6828.096954107285,2.0001230239868164,-5.681060955e-09,9225.66365838,1.47847467602e-09,-0.0021878182888,16.1474,63.49965977668762,61.02677035331726,0.0,77.29705715179443,0.060113924044,245.78366351127625,0.00713727856055,2.78176,3334.0,400,0.00218781976728,0.0851480587742,0.0
30.53225326538086,38200.0,37300.0,2.238783597946167,2.78093,0.971953,4831.0,0.971019,0.44928479194641113,16.134,400,6086.70115908,7098.7740314006805,2.1468217372894287,-6.10016348546e-09,8966.87175106,-1.70257405396e-10,-0.00245920266025,16.1038,67.32276272773743,63.19622278213501,0.0,87.25202417373657,0.0455925196932,269.4286003112793,0.00675916066393,2.77905,2787.0,400,0.00245920248999,0.119095313285,0.0
33.12608528137207,38000.0,32400.0,2.175161361694336,2.76406,0.963789,5406.25,0.964642,0.45635128021240234,15.8641,400,5812.96799729,7371.684205770493,2.2052226066589355,6.51926512774e-10,8825.0374468,-3.57977120169e-10,-0.00257827388123,15.893,67.0323326587677,63.818098306655884,0.0,86.45046019554138,0.0764973041273,271.73235535621643,0.00640411349013,2.76588,2735.75,400,0.00257827352325,0.154736004659,0.0
35.16859555244446,36000.0,27300.0,2.3379454612731934,2.76998,0.966663,6153.25,0.966527,0.5255224704742432,15.9583,400,5205.90500658,7648.248588323593,2.1917989253997803,5.12229703098e-10,10125.7982124,1.21654020191e-09,-0.0025808410719,15.9544,67.18341159820557,63.841050148010254,0.0,86.55125880241394,0.086828818229,275.29870867729187,0.00666761025786,2.76973,2351.75,400,0.00258084228844,0.156045259586,0.0
