MaxReturn,AveragePolicyStd,MinReturn,TotalExecTime,Entropy,LossBefore,Perplexity,ItrTime,MeanKL,AverageReturn,MaxKL,NumTrajs,Time,LossAfter,ExplainedVariance,StdReturn
2100.0,0.805297,0.0,4.8961501121521,2.40341,0.0315217,11.0609,4.9496824741363525,0.732624,475.0,3.62766,40,4.94967794418335,-0.0758841,0.202853742257,370.641336065
7400.0,0.818572,3200.0,4.367181301116943,2.43493,-0.0389003,11.4151,4.43144416809082,0.142947,5605.0,1.97857,40,9.386317491531372,-0.0901002,0.825957766733,988.67335354
7200.0,0.810855,3100.0,4.779734134674072,2.41548,-0.0425591,11.1952,4.812650442123413,0.0577817,5702.5,2.6193,40,14.205990552902222,-0.0656265,0.877232202412,979.92027737
7500.0,0.802493,5200.0,5.002704858779907,2.3942,-0.0532308,10.9595,5.050867557525635,0.097983,6412.5,2.78239,40,19.263638257980347,-0.0904859,0.937439378827,597.991429704
8000.0,0.791451,3400.0,4.722115755081177,2.36759,-0.0620577,10.6716,4.772714138031006,0.0202308,6920.0,0.829279,40,24.04315495491028,-0.0784898,0.924959880288,857.962703152
8000.0,0.77926,6100.0,4.707578420639038,2.33656,-0.0704049,10.3456,4.758411169052124,0.0859836,6915.0,8.40665,40,28.806883335113525,-0.098718,0.961789004038,432.174733181
7900.0,0.765387,1400.0,4.716928958892822,2.30136,-0.0235178,9.98773,4.748377323150635,0.215562,6312.5,6.73809,40,33.55901741981506,-0.0810273,0.823638176356,1537.5609744
