NumTrajs,MaxKL,StdReturn,MinReturn,AverageReturn,TotalExecTime,MaxReturn,LossAfter,Perplexity,ItrTime,Time,Entropy,LossBefore,MeanKL,AveragePolicyStd,ExplainedVariance
20,0.0196957,135.922772191,0.0,45.0,12.068976163864136,500.0,0.00709359,17.2706,12.376630783081055,12.376623392105103,2.849,0.00984671,0.00231418,1.00568,0.140182550015
20,35.8885,65.3834841531,0.0,15.0,15.449386596679688,300.0,0.0202845,17.4415,15.558825969696045,27.94813823699951,2.85885,0.00970858,0.342646,1.01064,0.0594280202454
20,4.69041,196.214168703,0.0,50.0,16.61556386947632,900.0,-0.018501,17.5263,16.76253080368042,44.72490119934082,2.8637,-0.0201699,0.0529725,1.0131,0.149571090815
20,0.966518,69.8212002188,0.0,25.0,15.04966139793396,300.0,-0.0178773,17.3505,15.174526453018188,59.925578594207764,2.85362,-0.0151385,0.012061,1.00801,0.0557500193392
20,91.9454,30.0,0.0,10.0,14.50089955329895,100.0,-0.0704581,17.2196,14.609697103500366,74.55714702606201,2.84605,-0.00503382,0.770903,1.00426,0.0959278618315
20,13.0737,135.922772191,0.0,45.0,16.15679430961609,600.0,-0.0289173,17.1763,16.325387716293335,90.92878031730652,2.84353,0.00214395,0.0852764,1.00299,0.0842503158949
20,24.9721,178.8854382,0.0,100.0,13.965930461883545,700.0,-0.0129509,17.1948,14.138177394866943,105.07416439056396,2.8446,-0.0073943,0.170699,1.00346,0.0582652677268
