Perplexity,MaxKL,LossAfter,MinReturn,MeanKL,AverageReturn,AveragePolicyStd,MaxReturn,LossBefore,ItrTime,Time,Entropy,NumTrajs,StdReturn,TotalExecTime,ExplainedVariance
18.3177,0.0,-0.0,0.0,0.0,0.0,1.03594,0.0,-0.0,6.320294141769409,6.3202805519104,2.90787,40,0.0,6.2721076011657715,1
18.3177,0.0,-0.0,0.0,0.0,0.0,1.03594,0.0,-0.0,6.424089193344116,12.748035907745361,2.90787,40,0.0,6.369346857070923,1
18.3177,0.0,-0.0,0.0,0.0,0.0,1.03594,0.0,-0.0,5.643618822097778,18.395983457565308,2.90787,40,0.0,5.585996866226196,1
18.3177,0.0,-0.0,0.0,0.0,0.0,1.03594,0.0,-0.0,5.389000415802002,23.793394088745117,2.90787,40,0.0,5.352536201477051,1
18.3177,0.0,-0.0,0.0,0.0,0.0,1.03594,0.0,-0.0,3.661245346069336,27.462382316589355,2.90787,40,0.0,3.612755060195923,1
18.3177,0.0,-0.0,0.0,0.0,0.0,1.03594,0.0,-0.0,4.462694406509399,31.93043565750122,2.90787,40,0.0,4.405675649642944,1
18.3177,0.0,-0.0,0.0,0.0,0.0,1.03594,0.0,-0.0,5.960486650466919,37.906532526016235,2.90787,40,0.0,5.917318820953369,1
