MaxReturn,MeanKL,ItrTime,LossAfter,Time,LossBefore,ExplainedVariance,Perplexity,MaxKL,MinReturn,StdReturn,AverageReturn,NumTrajs,TotalExecTime,AveragePolicyStd,Entropy
400.0,0.315569,4.95869779586792,-0.053584,4.958695650100708,0.00104086,0.0779561750527,11.0609,8.8256,0.0,123.262930356,67.5,40,4.86575984954834,0.805297,2.40341
2700.0,0.330834,4.648021697998047,-0.0932782,9.609603643417358,-0.00080161,0.272094015458,11.0724,12.0049,0.0,713.753283705,1142.5,40,4.573007345199585,0.805799,2.40445
6500.0,0.238876,4.7392418384552,-0.0957353,14.354169130325317,-0.0284152,0.810311762452,11.0679,4.42904,1600.0,910.0,5070.0,40,4.688536643981934,0.805811,2.40405
7700.0,0.123409,4.7890684604644775,-0.128254,19.148136138916016,-0.0847982,0.927116958885,10.9118,0.477798,4800.0,728.693179603,6472.5,40,4.7383904457092285,0.800128,2.38984
8100.0,0.0754668,4.7158191204071045,-0.0754723,23.884289741516113,-0.0464503,0.903779788245,10.4588,26.3525,2200.0,1195.6980179,6992.5,40,4.669633150100708,0.783468,2.34745
8000.0,0.019904,4.7411956787109375,-0.0525565,28.647282361984253,-0.0360463,0.892481321988,10.2187,0.167345,500.0,1318.42472292,6677.5,40,4.690074682235718,0.774383,2.32422
7900.0,0.175272,4.560296297073364,-0.0858492,33.229761600494385,-0.0399853,0.965601931527,10.0362,4.39625,5900.0,479.524504066,7157.5,40,4.5172340869903564,0.767222,2.3062
