LossBefore,Perplexity,Entropy,MeanKL,TotalExecTime,MaxReturn,MinReturn,AveragePolicyStd,ExplainedVariance,Time,ItrTime,MaxKL,LossAfter,StdReturn,AverageReturn,NumTrajs
0.00696384,14.7277,2.68973,0.140377,7.6954662799835205,16800.0,2100.0,0.929406,0.32366911622,7.779558897018433,7.779564142227173,0.234763,-0.023247,3576.88411889,7570.0,20
-0.0167651,14.8306,2.69669,0.040581,6.879881381988525,14700.0,3400.0,0.932428,0.509333864061,14.739059209823608,6.95647120475769,0.0758552,-0.0369812,2957.36369086,10000.0,20
-0.025847,14.7068,2.68831,0.0183638,9.347657442092896,17900.0,5300.0,0.928419,0.561879909743,24.16212272644043,9.416912317276001,0.0337302,-0.0353366,3338.48393736,12695.0,20
-0.029475,14.518,2.67539,0.0017958,6.482838153839111,19500.0,8600.0,0.922428,0.721144969102,30.705124378204346,6.534258842468262,0.0100545,-0.0330188,2986.82105256,14970.0,20
0.00906969,14.3056,2.66065,0.00159758,6.428893566131592,17400.0,0.0,0.915548,0.688224779705,37.17173099517822,6.463082790374756,0.00870825,0.00790603,3692.88505101,14060.0,20
-0.0161086,14.3706,2.66519,0.00728718,13.601147651672363,18300.0,0.0,0.917628,0.626847681372,50.81962060928345,13.640511989593506,0.0108938,-0.0199596,5142.03024106,13545.0,20
-0.00672397,14.2553,2.65713,0.00925531,5.984756231307983,18700.0,0.0,0.913839,0.623425992276,56.852729082107544,6.023057222366333,0.016362,-0.011244,6363.90406904,12715.0,20
