Perplexity,Entropy,LossBefore,MinReturn,AveragePolicyStd,AverageReturn,MeanKL,TotalExecTime,MaxReturn,MaxKL,LossAfter,ItrTime,NumTrajs,Time,StdReturn,ExplainedVariance
14.777,2.69307,0.0166045,200.0,0.930467,980.0,0.297294,6.8152077198028564,4400.0,1.19609,-0.0355923,6.8695762157440186,20,6.869569540023804,1121.42766151,0.121715586851
15.0244,2.70968,-0.0239934,16900.0,0.938072,19510.0,0.0972549,6.539257049560547,22700.0,1.76069,-0.0614807,6.622186183929443,20,13.495102405548096,1495.96122944,0.921125253268
14.8453,2.69768,0.00212849,15800.0,0.93246,19535.0,0.114873,6.3372156620025635,22100.0,1.36583,-0.0362227,6.385059833526611,20,19.88265299797058,1711.2203248,0.894932832851
14.8611,2.69875,-0.0193178,16600.0,0.932875,19330.0,0.157207,6.4371418952941895,21500.0,1.08748,-0.0691159,6.481557369232178,20,26.371745824813843,1134.50429704,0.92711319485
14.7182,2.68909,-0.00756409,13500.0,0.92835,18565.0,0.244831,6.625338792800903,22100.0,1.34757,-0.0742595,6.6662561893463135,20,33.04316163063049,1952.50480153,0.87435050824
14.6627,2.6853,-0.00745368,14900.0,0.926713,19165.0,0.197908,6.443267822265625,22300.0,1.38128,-0.0602851,6.494041919708252,20,39.54423260688782,2204.82992541,0.847202074805
14.6081,2.68158,0.0100256,18700.0,0.924983,21255.0,0.106464,6.50458836555481,22800.0,0.45311,-0.0206024,6.595391273498535,20,46.14379048347473,955.235573039,0.971222814995
