NumTrajs,TotalExecTime,LossAfter,MeanKL,Perplexity,Entropy,AverageReturn,MinReturn,MaxKL,ExplainedVariance,LossBefore,Time,AveragePolicyStd,StdReturn,MaxReturn,ItrTime
20,13.644538402557373,-0.00705659,0.0074331,17.0561,2.83651,15.0,0.0,0.88617,0.0528852492513,-0.00577429,13.765406608581543,0.999438,65.3834841531,300.0,13.765409708023071
20,13.649701356887817,0.0237082,0.282352,16.9579,2.83074,85.0,0.0,39.9354,0.114705260251,0.00296574,27.52626323699951,0.996682,235.10635891,1000.0,13.756933450698853
20,12.850225448608398,0.00491738,0.000861913,16.9831,2.83222,10.0,0.0,0.0946503,0.0508594797721,0.00607178,40.568012952804565,0.997304,43.5889894354,200.0,13.010208129882812
20,13.4502694606781,-0.01471,0.00307271,17.0347,2.83526,45.0,0.0,0.405969,0.140586837198,-0.0114823,54.127713441848755,0.998895,120.312094155,500.0,13.551876306533813
20,13.88783884048462,0.0183501,0.184017,16.9372,2.82951,70.0,0.0,21.1846,0.0979919542999,0.00248883,68.22058844566345,0.995975,305.122926048,1400.0,14.067958116531372
20,12.564239978790283,-0.0,0.0,16.9583,2.83076,0.0,0.0,0.0,1,-0.0,80.85161519050598,0.996576,0.0,0.0,12.6202073097229
20,13.944600820541382,-0.00788359,0.00175497,16.9583,2.83076,45.0,0.0,0.183024,0.11252608754,-0.0067471,94.90876317024231,0.996576,196.150452459,900.0,14.034711599349976
