1AverageReturn,0ProcessExecTime,1AveragePolicyStd,0Entropy,dLoss,1Entropy,Time,LossBefore,1StdReturn,0MaxReturn,ComputeUpdatedDistTime,ItrTime,0StdReturn,MeanKL,1MinReturn,1Perplexity,0AverageReturn,0MinReturn,0NumTrajs,1NumTrajs,1MaxReturn,0ExplainedVariance,0EnvExecTime,0PolicyExecTime,LossAfter,MeanKLBefore,1ProcessExecTime,0Perplexity,1PolicyExecTime,1EnvExecTime,0AveragePolicyStd,1ExplainedVariance
637.875,0.922745943069458,0.608352,1.84708,-4.65661287308e-10,1.84296,6780.192523241043,4.65661287308e-10,1100.64889242,2800.0,0.4725463390350342,118.9804105758667,831.010752694,0.0,0.0,6.31517,447.0625,0.0,1600,1600,2900.0,0.0446846080523,22.951600790023804,27.544738292694092,9.31322574615e-10,0.0,0.894984245300293,6.3413,38.11457872390747,23.379483222961426,0.609587,0.201961743118
704.125,0.9378330707550049,0.607348,1.84708,0.00335641644779,1.83967,6902.688606977463,-1.89174897969e-09,1123.75841905,2600.0,0.10028457641601562,119.84104204177856,837.969436999,0.00957664754242,0.0,6.29448,447.3125,0.0,1600,1600,3000.0,0.0616117001548,23.055559158325195,28.076022624969482,-0.00335641833954,4.4408920985e-16,0.9016938209533691,6.3413,39.01319074630737,23.580317497253418,0.609587,0.251909503056
653.0,0.9104902744293213,0.606553,1.84282,-1.16415321827e-10,1.83702,7015.405987739563,3.49245965481e-10,1132.50430463,2800.0,0.11181282997131348,109.2716474533081,830.008885495,0.0,0.0,6.2778,439.5,0.0,1600,1600,2900.0,0.0591856160625,22.632121801376343,26.556570291519165,4.65661287308e-10,0.0,0.8243706226348877,6.31435,32.07041573524475,21.768327236175537,0.608303,0.25216354407
634.9375,0.8858523368835449,0.607163,1.84282,0.00243762182072,1.83905,7124.299576282501,-6.98491930962e-10,1103.4086374,2900.0,0.10976433753967285,106.43057107925415,849.086825654,0.00735260127112,0.0,6.29053,463.75,0.0,1600,1600,2900.0,0.0634827182342,22.107283115386963,23.97044038772583,-0.00243762251921,0.0,0.837378978729248,6.31435,32.38559556007385,22.138917207717896,0.608303,0.172701574067
643.5,0.8835933208465576,0.602488,1.82931,-9.31322574615e-10,1.82355,7235.989391088486,6.98491930962e-10,1117.42236867,2800.0,0.10527205467224121,108.23162341117859,832.285161374,7.45057526785e-09,0.0,6.19381,448.8125,0.0,1600,1600,2900.0,0.0511600220989,22.131704330444336,25.120836973190308,1.62981450558e-09,0.0,0.8317501544952393,6.22959,32.641624450683594,22.02767062187195,0.604214,0.243422933619
641.25,0.8953168392181396,0.60325,1.82931,0.000630634138361,1.82612,7347.139130353928,6.98491930962e-10,1113.09745193,2800.0,0.10319304466247559,108.64028453826904,820.321904708,0.00968334171921,0.0,6.20974,434.6875,0.0,1600,1600,3000.0,0.047249931222,21.94278049468994,25.063482522964478,-0.000630633439869,0.0,0.8416662216186523,6.22959,33.58650493621826,22.046072721481323,0.604214,0.231207238383
641.625,0.8859741687774658,0.602527,1.82648,0.00210127537139,1.82374,7457.594678401947,-1.16415321827e-09,1114.13861767,2800.0,0.09558391571044922,107.88780856132507,826.332141813,0.00715323956683,0.0,6.19501,446.4375,0.0,1600,1600,3000.0,0.0549779291222,22.111701726913452,25.53788471221924,-0.00210127653554,0.0,0.8267354965209961,6.21197,32.53290915489197,21.797954320907593,0.603367,0.223336232812
656.1875,0.8840434551239014,0.587819,1.78036,0.00218131078873,1.77368,7568.531637907028,1.16415321827e-10,1138.57332432,2800.0,0.10630369186401367,107.95271515846252,857.448611343,0.00907368306071,0.0,5.8925,473.0625,0.0,1600,1600,2900.0,0.051102109016,21.923768997192383,23.93571448326111,-0.00218131067231,0.0,0.8405804634094238,5.93202,34.11893653869629,22.130253791809082,0.589791,0.242390976688
655.625,0.888495683670044,0.573622,1.73103,0.00242769380566,1.72437,7679.702503681183,-3.49245965481e-10,1137.62070101,2800.0,0.09080147743225098,108.3661904335022,857.216550729,0.00669405143708,0.0,5.60896,472.1875,0.0,1600,1600,2900.0,0.0534186486174,21.95519995689392,24.427568912506104,-0.0024276941549,0.0,0.8372550010681152,5.64646,34.10297751426697,21.953956365585327,0.575527,0.26018394971
653.4375,0.8839070796966553,0.565207,1.70075,0.000105956343759,1.69496,7791.932676076889,-1.62253854796e-09,1133.81576263,2700.0,0.08546018600463867,109.00027751922607,855.903022763,0.00505037046969,0.0,5.44644,470.125,0.0,1600,1600,3000.0,0.0482584129392,21.94893169403076,23.106321334838867,-0.000105957966298,0.0,0.847029447555542,5.47806,35.04578423500061,22.227672576904297,0.566823,0.248144128024
652.375,0.8778753280639648,0.56581,1.70226,0.0026056910865,1.6971,7901.842378616333,0.0,1132.27949702,2700.0,0.1036844253540039,106.78071594238281,839.415123762,0.00874735973775,0.0,5.45811,463.5,0.0,1600,1600,2900.0,0.0436115066795,21.69675922393799,22.634766101837158,-0.0026056910865,0.0,0.8325319290161133,5.48632,34.5811402797699,21.961556673049927,0.567257,0.259151618013
660.0,0.9013381004333496,0.547695,1.63755,0.00142999505624,1.63115,8011.899193525314,-6.98491930962e-10,1145.0,2800.0,0.10399270057678223,107.76990056037903,867.366623392,0.00808473303914,0.0,5.10977,481.625,0.0,1600,1600,2900.0,0.0425882543474,22.054214000701904,23.147156953811646,-0.00142999575473,0.0,0.8496682643890381,5.14258,34.69142460823059,21.99096965789795,0.549463,0.265495366437
644.0,0.894618034362793,0.539114,1.60415,-2.32830643654e-10,1.59864,8125.26172375679,2.79396772385e-09,1117.87253298,2700.0,0.08737564086914062,110.32802200317383,861.424599047,0.0,0.0,4.9463,481.1875,0.0,1600,1600,3000.0,0.0380433907918,22.18511724472046,23.244558095932007,3.0267983675e-09,0.0,0.8532097339630127,4.97361,36.429837703704834,22.179569959640503,0.540572,0.238581755138
646.9375,0.8855373859405518,0.538703,1.60415,0.00250984879676,1.59731,8236.774961471558,-1.7462298274e-09,1122.97178108,2800.0,0.10525059700012207,109.10974860191345,863.166762205,0.00777764618397,0.0,4.93973,483.625,0.0,1600,1600,2900.0,0.0438580657071,21.961676836013794,23.08621311187744,-0.00250985054299,1.49011505357e-08,0.8576793670654297,4.97361,35.81512451171875,22.314104795455933,0.540572,0.243115898858
638.75,0.9011938571929932,0.53018,1.57209,0.00176449911669,1.56545,8348.787508010864,2.79396772385e-09,1109.12056942,2800.0,0.10805869102478027,108.68140482902527,861.446131514,0.00261932308786,0.0,4.78484,484.25,0.0,1600,1600,2900.0,0.0411552082104,22.33995771408081,22.423242807388306,-0.00176449632272,-1.49011505357e-08,0.8374476432800293,4.81669,36.072758197784424,22.085638284683228,0.531954,0.223704024989
631.375,0.9004116058349609,0.524317,1.54967,0.00151573261246,1.54356,8463.247689962387,4.65661287308e-10,1097.98251779,2700.0,0.08480501174926758,111.43827891349792,871.039285853,0.0070590339601,0.0,4.68124,489.25,0.0,1600,1600,2900.0,0.041673970411,22.090394020080566,21.66392230987549,-0.0015157321468,0.0,0.8845458030700684,4.70992,38.587963342666626,23.01317048072815,0.525952,0.21286908034
654.375,1.0037553310394287,0.521656,1.54123,0.00293282954954,1.53356,8599.640421390533,1.62981450558e-09,1135.35494863,2900.0,0.10359406471252441,133.49650764465332,880.885837879,0.00765508925542,0.0,4.63465,498.375,0.0,1600,1600,3000.0,0.0470440685433,24.45695185661316,29.1930091381073,-0.00293282791972,0.0,0.9795725345611572,4.67035,48.60075092315674,24.7379310131073,0.523687,0.249811293907
660.4375,0.9894247055053711,0.51152,1.50233,0.00118627562188,1.49496,8735.499009847641,1.39698386192e-09,1145.54181879,2700.0,0.08994555473327637,133.05892276763916,892.966245075,0.00627022329718,0.0,4.45915,504.1875,0.0,1600,1600,2900.0,0.044042072366,24.26776146888733,30.57744312286377,-0.00118627422489,0.0,0.9636673927307129,4.49216,47.07188034057617,24.59950017929077,0.513384,0.246173620732
654.9375,0.9790477752685547,0.504078,1.47224,0.00240017962642,1.46568,8871.356266498566,0.0,1136.27708817,2800.0,0.1065068244934082,132.275630235672,862.706460796,0.00660723494366,0.0,4.33048,487.75,0.0,1600,1600,2900.0,0.0412432489378,24.278988361358643,29.654295682907104,-0.00240017962642,0.0,0.9396255016326904,4.359,47.60361695289612,24.266960620880127,0.505741,0.252797391737
658.9375,1.0055439472198486,0.498292,1.44647,0.00140411313623,1.44255,9007.193035840988,6.98491930962e-10,1143.16780093,2800.0,0.11182379722595215,132.63764214515686,882.29384986,0.00901188980788,0.0,4.23149,497.25,0.0,1600,1600,3000.0,0.0458169967862,24.450221300125122,31.045648097991943,-0.00140411243774,0.0,0.9423668384552002,4.24811,46.408918142318726,24.35925602912903,0.499281,0.244396794731
657.9375,0.9820497035980225,0.497179,1.44214,0.000677173025906,1.43815,9145.450562477112,-1.86264514923e-09,1141.39147364,2800.0,0.10838484764099121,134.80764317512512,887.37815845,0.000474824744742,0.0,4.21288,501.9375,0.0,1600,1600,2900.0,0.043491481832,24.215988636016846,29.727672338485718,-0.000677174888551,0.0,0.9440641403198242,4.22975,48.39855694770813,24.554346323013306,0.498198,0.245973147447
663.8125,0.9824733734130859,0.496181,1.43493,0.00178480404429,1.43394,9277.713280439377,6.98491930962e-10,1151.13388224,2800.0,0.10583305358886719,129.5280566215515,898.086716303,0.00719213625416,0.0,4.19518,509.5,0.0,1600,1600,3000.0,0.0496620446013,24.111864805221558,27.980905532836914,-0.0017848033458,0.0,0.9508824348449707,4.19935,46.73855471611023,24.23751997947693,0.49644,0.266480914929
653.875,1.038370132446289,0.491821,1.42104,0.00239085132489,1.41619,9422.489555597305,9.89530235529e-10,1134.83918877,2700.0,0.11949491500854492,141.42208242416382,893.700732908,0.00806353241205,0.0,4.12138,507.0,0.0,1600,1600,2900.0,0.0422254666274,25.38464665412903,31.829322814941406,-0.00239085033536,0.0,0.9885165691375732,4.14142,51.111351013183594,25.406822681427002,0.493025,0.239064267237
634.9375,1.0253520011901855,0.484572,1.39126,0.00185926165432,1.38636,9572.975436210632,-4.65661287308e-10,1105.02743002,2800.0,0.09902071952819824,147.328364610672,915.051219536,0.00769712403417,0.0,4.00025,518.875,0.0,1600,1600,3000.0,0.0473039947026,25.221498727798462,34.82319784164429,-0.00185926211998,0.0,1.0311930179595947,4.01989,54.2475061416626,26.126960515975952,0.485795,0.199047942613
663.5,1.0602009296417236,0.485116,1.39485,0.00181734049693,1.38862,9722.469829082489,0.0,1150.97469564,2800.0,0.1069633960723877,145.9389443397522,898.934332192,0.00785002857447,0.0,4.00932,508.5625,0.0,1600,1600,3000.0,0.0425591498095,25.483097791671753,36.17312264442444,-0.00181734049693,0.0,0.9956479072570801,4.03437,52.00109648704529,25.43755602836609,0.486646,0.242583118498
658.25,1.0417094230651855,0.479746,1.37348,0.00201508813188,1.3663,9875.422203302383,6.11180439591e-10,1141.69038601,2700.0,0.10586786270141602,149.49185156822205,905.376087256,0.00741970492527,0.0,3.92084,514.375,0.0,1600,1600,2900.0,0.0403516751979,25.369818210601807,37.126285552978516,-0.0020150875207,0.0,1.013620138168335,3.94905,54.06847405433655,25.967557907104492,0.481422,0.223102458573
663.0,1.0275328159332275,0.473096,1.3444,0.000407782907132,1.33908,10022.432578086853,-2.27009877563e-09,1150.10586469,2800.0,0.10476970672607422,143.44438529014587,927.527743436,0.00593449594453,0.0,3.81554,527.8125,0.0,1600,1600,3000.0,0.0434456518673,25.124300956726074,36.1446738243103,-0.000407785177231,0.0,0.9796435832977295,3.83589,50.34080266952515,25.33860468864441,0.474369,0.225840358186
665.875,1.036588430404663,0.471989,1.33907,0.00155420647934,1.33399,10176.056658029556,-1.62981450558e-09,1155.03159454,2800.0,0.1030120849609375,150.13087010383606,931.203849528,0.00600395444781,0.0,3.79616,531.375,0.0,1600,1600,3000.0,0.0461244026729,25.13284707069397,36.54983568191528,-0.00155420810916,0.0,1.0619697570800781,3.81549,54.83530950546265,26.72824501991272,0.473167,0.214546712277
659.9375,1.097527027130127,0.470358,1.33351,0.000253310310654,1.32684,10342.955087661743,-1.97906047106e-09,1144.78764236,2800.0,0.11311507225036621,163.24819588661194,922.80481922,0.00197008764371,0.0,3.7691,524.875,0.0,1600,1600,3000.0,0.0416681075976,26.741241455078125,42.21142506599426,-0.000253312289715,0.0,1.086271047592163,3.79435,59.96112251281738,27.275264024734497,0.471927,0.204520527962
656.125,1.0816617012023926,0.468718,1.32535,0.00200547697023,1.31971,10507.162007331848,9.31322574615e-10,1138.6724658,2800.0,0.1036369800567627,160.77797436714172,950.222340347,0.00932777673006,0.0,3.74235,541.9375,0.0,1600,1600,2900.0,0.043459346947,26.41068148612976,42.68480348587036,-0.0020054760389,0.0,1.0596795082092285,3.76349,57.784383058547974,26.798959255218506,0.470025,0.195208088956
665.9375,1.0989303588867188,0.465628,1.30863,0.0018423734,1.30702,10674.683592319489,1.62981450558e-09,1155.09025452,2800.0,0.11504054069519043,163.8300998210907,933.099620804,0.00660100067034,0.0,3.69513,530.3125,0.0,1600,1600,3000.0,0.0411491813314,26.606440544128418,44.99576950073242,-0.00184237177018,0.0,1.0618908405303955,3.70109,57.87644577026367,27.202444076538086,0.466034,0.20259133159
661.375,1.1027131080627441,0.461053,1.28889,0.00135199032957,1.28742,10841.60988998413,-6.40284270048e-10,1147.13582865,2800.0,0.10074400901794434,163.26665425300598,953.81741038,0.00585826486349,0.0,3.62343,544.3125,0.0,1600,1600,3000.0,0.0463246358386,26.493120431900024,43.673563957214355,-0.00135199096985,0.0,1.0822584629058838,3.62876,58.84732747077942,27.261495113372803,0.461431,0.184929373445
663.25,1.0759251117706299,0.457561,1.28006,0.00178748718463,1.27262,11006.981817483902,3.49245965481e-10,1150.39642624,2900.0,0.1023564338684082,161.70788550376892,960.341896719,0.00875156652182,0.0,3.5702,547.5625,0.0,1600,1600,3000.0,0.0469594241588,26.301964282989502,42.220447301864624,-0.00178748683538,0.0,1.057375192642212,3.59684,58.66399312019348,27.222209930419922,0.459273,0.180652373872
665.9375,1.078474521636963,0.45242,1.25349,0.00139064958785,1.25027,11167.964356184006,1.04773789644e-09,1154.80885695,2800.0,0.1160886287689209,157.69970273971558,961.00650362,0.00590922730044,0.0,3.4913,548.0,0.0,1600,1600,3000.0,0.0443809004048,26.115957975387573,41.19325518608093,-0.00139064854011,0.0,1.0312788486480713,3.50253,56.71877360343933,26.653929233551025,0.453155,0.180928751832
666.6875,1.0952250957489014,0.449167,1.24066,0.00202867866028,1.23561,11331.989742994308,5.82076609135e-10,1156.36133079,2800.0,0.11667370796203613,160.3477065563202,955.555121301,0.00818791054189,0.0,3.44047,544.8125,0.0,1600,1600,2900.0,0.0421387813783,26.030704498291016,41.56579852104187,-0.0020286780782,0.0,1.0694990158081055,3.45788,58.35179352760315,27.043531894683838,0.450291,0.186724839585
663.75,1.133615255355835,0.44366,1.21627,0.00178003869951,1.21131,11508.175045251846,4.65661287308e-10,1151.33007322,2800.0,0.10917210578918457,172.37375140190125,975.75924765,0.00938350148499,0.0,3.35789,556.625,0.0,1600,1600,3000.0,0.0412513299845,27.277079343795776,48.07722997665405,-0.00178003823385,0.0,1.0880753993988037,3.37459,61.48064303398132,28.10979390144348,0.444778,0.174109889625
664.875,1.068671703338623,0.439806,1.1975,0.00200910819694,1.19375,11676.301561117172,-2.09547579288e-09,1153.35542413,2800.0,0.09965372085571289,164.50298738479614,980.770023932,0.00632865075022,0.0,3.29944,558.8125,0.0,1600,1600,3000.0,0.0499378265333,26.875654220581055,44.82342863082886,-0.00200911029242,0.0,1.0390677452087402,3.31184,57.960176944732666,27.11620831489563,0.440664,0.175569822363
672.1875,0.9744031429290771,0.43655,1.18428,0.0021083119791,1.17877,11821.9056930542,2.32830643654e-10,1165.78094634,2800.0,0.13142132759094238,142.52858066558838,987.444537604,0.00716428318992,0.0,3.25036,563.8125,0.0,1600,1600,3000.0,0.0468807223411,24.90410304069519,35.87191939353943,-0.00210831174627,0.0,0.952256441116333,3.26835,49.296408891677856,25.390363216400146,0.437776,0.185990871539
669.5625,0.9809343814849854,0.437919,1.19061,0.00180068578629,1.18438,11968.678639888763,1.06228981167e-09,1161.11145399,2900.0,0.11901497840881348,143.63762998580933,971.557697399,0.00663701724261,0.0,3.26865,553.625,0.0,1600,1600,3000.0,0.0435415397603,24.856247425079346,36.39189004898071,-0.001800684724,-1.49011505357e-08,0.9623293876647949,3.28908,50.65961194038391,25.26998019218445,0.439269,0.182242475772
665.4375,0.9892945289611816,0.434091,1.17062,0.00185180129483,1.16748,12116.600446462631,1.16415321827e-09,1154.16059697,2800.0,0.10043764114379883,144.76755046844482,983.242332477,0.00731401517987,0.0,3.21388,562.125,0.0,1600,1600,3000.0,0.0484717356937,25.081866979599,36.112712383270264,-0.00185180013068,0.0,0.9550750255584717,3.22399,51.80440020561218,25.25426959991455,0.43476,0.171472793278
656.0,0.967705488204956,0.431877,1.16216,0.00218731595669,1.15772,12265.760981321335,2.21189111471e-09,1138.18451931,2900.0,0.10567021369934082,145.79562306404114,982.142410674,0.00681023439392,0.0,3.18268,559.8125,0.0,1600,1600,2900.0,0.0472252154884,24.883272886276245,35.9760582447052,-0.0021873137448,0.0,0.9859240055084229,3.19683,52.097169160842896,26.191190004348755,0.432827,0.149003438523
668.375,1.00376558303833,0.425788,1.13489,0.000814120430732,1.12974,12406.216871500015,1.65891833603e-09,1159.17529277,2900.0,0.10029435157775879,137.14925003051758,997.167112374,0.00869841314852,0.0,3.09485,570.5,0.0,1600,1600,3000.0,0.0424884694219,25.514974117279053,39.89362716674805,-0.000814118771814,0.0,0.8738081455230713,3.11083,41.75917434692383,23.58502197265625,0.426902,0.168079221733
670.5,0.8860926628112793,0.425832,1.13679,0.00153519687592,1.12986,12530.820060491562,-2.61934474111e-10,1162.85413961,2900.0,0.08573007583618164,121.42916584014893,984.258078374,0.00886725634336,0.0,3.09522,562.1875,0.0,1600,1600,2900.0,0.0398323453441,22.879332304000854,26.743310928344727,-0.00153519713785,0.0,0.8738832473754883,3.11676,42.19439363479614,23.379083156585693,0.427312,0.164754053143
