MeanKL,MinReturn,NumTrajs,ExplainedVariance,Perplexity,MaxKL,LossAfter,AveragePolicyStd,TotalExecTime,Entropy,MaxReturn,LossBefore,ItrTime,AverageReturn,Time,StdReturn
0.470388,0.0,20,0.141011302364,17.0561,40.1858,-0.060367,0.999438,16.669740438461304,2.83651,2200.0,0.00993584,17.04110622406006,110.0,17.04110050201416,479.478883789
0.0,0.0,20,1,17.2265,0.0,-0.0,1.00433,16.877826690673828,2.84645,0.0,-0.0,17.238440990447998,0.0,34.29778575897217,0.0
0.000774298,0.0,20,0.145431997643,17.2265,0.00846459,0.00265764,1.00433,17.068716287612915,2.84645,500.0,0.00467534,17.321266651153564,30.0,51.650424003601074,110.0
0.000178458,0.0,20,0.19322614139,17.2668,0.00105271,0.00612799,1.0055,16.570263624191284,2.84878,1700.0,0.00678102,16.758179903030396,115.0,68.44663381576538,386.361229939
23.3768,0.0,20,0.13648688584,17.3254,1219.31,1.10088,1.00724,17.04551076889038,2.85217,200.0,0.00463282,17.25018882751465,15.0,85.73036766052246,47.6969600708
0.00677546,0.0,20,0.0379985053911,17.3656,0.703898,-0.00448881,1.00844,17.029911994934082,2.85449,200.0,-0.00395326,17.187855005264282,10.0,102.93541288375854,43.5889894354
0.000106563,0.0,20,0.147580773383,17.3313,0.00673868,0.00924378,1.0074,16.014760494232178,2.85251,1300.0,0.00963155,16.181235551834106,90.0,119.13204884529114,284.429253067
