NumTrajs,MaxReturn,AverageReturn,AveragePolicyStd,TotalExecTime,LossBefore,MeanKL,MaxKL,ExplainedVariance,LossAfter,Entropy,StdReturn,Time,ItrTime,Perplexity,MinReturn
20,2300.0,1740.0,0.827472,10.633754968643188,0.00510026,0.00544858,0.0446559,0.83826025136,0.00267125,2.45436,504.380808517,10.717241764068604,10.717248439788818,11.639,0.0
20,2300.0,1750.0,0.829776,10.577238082885742,2.20723e-06,0.000909934,0.00741767,0.890580511581,-0.000839808,2.45946,239.791576166,21.36751675605774,10.646140813827515,11.6985,1200.0
20,2200.0,1740.0,0.829928,10.60123872756958,-0.00691212,0.0137985,0.0715851,0.880868542389,-0.0139459,2.45946,362.491379208,32.04662466049194,10.675514698028564,11.6985,700.0
20,2400.0,1440.0,0.828601,10.151613712310791,-0.00841651,0.0428953,0.25474,0.818791151111,-0.0235315,2.45601,465.188133985,42.274070501327515,10.217031955718994,11.6582,600.0
20,2300.0,1825.0,0.826786,10.550418615341187,-0.00359922,0.00165413,0.012067,0.901572451857,-0.00493214,2.4518,194.61500456,52.88855838775635,10.609340906143188,11.6092,1500.0
20,2400.0,1885.0,0.825837,10.261123895645142,0.00835168,0.00118843,0.00560281,0.903503422909,0.00697481,2.45,226.439837484,63.20508003234863,10.30652379989624,11.5883,1500.0
20,2200.0,1845.0,0.827614,10.560878276824951,-0.00810293,0.00298976,0.0266756,0.904431171573,-0.0105686,2.45417,201.183995387,73.82380366325378,10.61063289642334,11.6368,1600.0
