MeanKL,ExplainedVariance,AveragePolicyStd,Time,AverageReturn,MaxReturn,MinReturn,LossAfter,StdReturn,TotalExecTime,NumTrajs,Perplexity,Entropy,MaxKL,ItrTime,LossBefore
8.65208,0.217734595056,1.00066,9.200210332870483,30.0,600.0,0.0,0.526411,130.766968306,9.10058856010437,20,17.1021,2.8392,1023.48,9.200215101242065,0.00425291
0.0,1,1.0028,18.20045566558838,0.0,0.0,0.0,-0.0,0.0,8.865563154220581,20,17.175,2.84345,0.0,8.997336626052856,-0.0
0.0,1,1.0028,27.02785849571228,0.0,0.0,0.0,-0.0,0.0,8.782876968383789,20,17.175,2.84345,0.0,8.823719263076782,-0.0
0.0,1,1.0028,35.75303792953491,0.0,0.0,0.0,-0.0,0.0,8.656675815582275,20,17.175,2.84345,0.0,8.70136547088623,-0.0
0.0,1,1.0028,44.7314178943634,0.0,0.0,0.0,-0.0,0.0,8.906638145446777,20,17.175,2.84345,0.0,8.965820550918579,-0.0
1.94466,0.0725121587529,1.0028,53.56637644767761,15.0,300.0,0.0,0.233339,65.3834841531,8.769499063491821,20,17.175,2.84345,150.304,8.82754898071289,-0.0231718
0.0,1,0.997001,62.50524663925171,0.0,0.0,0.0,-0.0,0.0,8.884577512741089,20,16.9771,2.83187,0.0,8.92902135848999,-0.0
