TotalExecTime,Entropy,Time,MeanKL,NumTrajs,ExplainedVariance,MaxKL,AverageReturn,ItrTime,AveragePolicyStd,Perplexity,MaxReturn,LossBefore,StdReturn,LossAfter,MinReturn
15.87539529800415,2.849,16.24850082397461,0.0,20,1,0.0,0.0,16.248506784439087,1.00568,17.2706,0.0,-0.0,0.0,-0.0,0.0
16.41954255104065,2.849,32.90469765663147,0.0,20,1,0.0,0.0,16.641144514083862,1.00568,17.2706,0.0,-0.0,0.0,-0.0,0.0
17.096571445465088,2.849,50.25343918800354,0.0,20,1,0.0,0.0,17.330118894577026,1.00568,17.2706,0.0,-0.0,0.0,-0.0,0.0
15.635802507400513,2.849,66.03381013870239,0.0,20,1,0.0,0.0,15.767308473587036,1.00568,17.2706,0.0,-0.0,0.0,-0.0,0.0
16.71724796295166,2.849,83.05530881881714,0.00496703,20,0.201159269181,0.858558,80.0,16.985363483428955,1.00568,17.2706,800.0,0.00403988,240.0,0.00186591,0.0
15.497808694839478,2.85102,98.64657378196716,0.000581893,20,0.172138662625,0.0868977,25.0,15.58502984046936,1.0067,17.3055,500.0,-0.000603285,108.972473589,-0.00113043,0.0
17.402926921844482,2.85072,116.23095178604126,0.0,20,1,0.0,0.0,17.581286907196045,1.00651,17.3003,0.0,-0.0,0.0,-0.0,0.0
