MaxKL,TotalExecTime,ItrTime,LossAfter,ExplainedVariance,AveragePolicyStd,NumTrajs,MeanKL,MinReturn,StdReturn,MaxReturn,Time,LossBefore,Perplexity,AverageReturn,Entropy
0.207608,18.012245655059814,18.101683616638184,-0.0147789,0.0490684097103,0.956152,20,0.0483754,0.0,21.7944947177,100.0,18.10167908668518,-0.00698212,15.613,5.0,2.7481
0.699692,17.524536609649658,17.603137016296387,-0.0249001,0.342303742525,0.952921,20,0.0685141,0.0,1657.67910043,5800.0,35.713921308517456,0.000263398,15.5044,810.0,2.74112
0.39369,15.17168641090393,15.21968126296997,-0.0216856,0.584878193691,0.952935,20,0.06861,0.0,6380.0,21400.0,50.95065760612488,-0.00327736,15.5064,4860.0,2.74125
0.0543506,12.8942129611969,12.937303304672241,-0.00685109,0.640896315348,0.952142,20,0.00529848,0.0,10250.6524183,34200.0,63.89360976219177,-0.00364412,15.481,5275.0,2.73961
0.0174178,11.856271266937256,11.89899754524231,0.00637655,0.628477576566,0.951244,20,0.00439653,0.0,10752.2834784,33500.0,75.79857873916626,0.0088029,15.4528,10820.0,2.73779
0.140316,10.910256385803223,10.958557844161987,-0.0147526,0.675051726569,0.953338,20,0.0260817,0.0,13522.0708473,40100.0,86.76887941360474,-0.00536354,15.521,14340.0,2.74219
0.0545327,10.09050703048706,10.147243976593018,-0.0129515,0.643734638095,0.952051,20,0.0154015,0.0,15932.6520077,36200.0,96.9292540550232,-0.00570725,15.4794,16440.0,2.73951
