MinReturn,Perplexity,LossBefore,Entropy,Time,AverageReturn,LossAfter,NumTrajs,MeanKL,MaxReturn,ItrTime,ExplainedVariance,MaxKL,TotalExecTime,StdReturn,AveragePolicyStd
0.0,17.0795,-0.000317663,2.83788,18.597617149353027,25.0,19.5349,20,234.343,500.0,18.59762477874756,0.171305410953,14194.0,18.249808073043823,108.972473589,1.0
0.0,17.074,-0.00328156,2.83756,34.81681680679321,50.0,-5.37542,20,18.2108,1000.0,16.205159425735474,0.0563302669703,1278.34,15.906476020812988,217.944947177,0.999842
0.0,17.0461,-0.0,2.83592,52.666868925094604,0.0,-0.0,20,0.0,0.0,17.831629276275635,1,0.0,17.644612073898315,0.0,0.999021
0.0,17.0461,-0.0141574,2.83592,70.41820406913757,5.0,0.0356906,20,0.274193,100.0,17.719564199447632,0.0470777538226,18.8858,17.44812536239624,21.7944947177,0.999021
0.0,16.9258,0.0113377,2.82884,87.01944231987,5.0,0.0125206,20,0.0473751,100.0,16.574671268463135,0.0618957165042,4.19354,16.451091766357422,21.7944947177,0.995492
0.0,17.022,-0.0115766,2.83451,102.61539649963379,50.0,-0.0161264,20,0.017408,1000.0,15.578269481658936,0.0474037685576,1.00999,15.375264644622803,217.944947177,0.998362
0.0,16.9238,-0.0,2.82872,119.3949453830719,0.0,-0.0,20,0.0,0.0,16.772192001342773,1,0.0,16.663363933563232,0.0,0.995436
