MaxKL,MaxReturn,AverageReturn,AveragePolicyStd,StdReturn,Time,NumTrajs,ItrTime,Entropy,MinReturn,TotalExecTime,ExplainedVariance,MeanKL,Perplexity,LossAfter,LossBefore
2.89693,300.0,30.0,0.58088,81.2403840464,6.140204429626465,40,6.140208005905151,1.73658,0.0,6.062046051025391,0.0975544255785,0.348021,5.67789,-0.0702954,0.00721502
0.263154,900.0,377.5,0.583266,199.358345699,13.020877599716187,40,6.869245767593384,1.74379,0.0,6.767890214920044,0.669964432848,0.0102933,5.719,-0.0292265,-0.0148471
0.116209,800.0,402.5,0.581427,166.564552051,18.940972566604614,40,5.916532039642334,1.73637,0.0,5.853460073471069,0.721906844275,0.0289933,5.6767,-0.0239391,-0.0124472
0.290819,1100.0,520.0,0.579712,183.303027798,25.005605220794678,40,6.060001611709595,1.73015,0.0,5.954519510269165,0.751386700607,0.0749233,5.64148,-0.00914551,0.0200434
0.283458,1600.0,677.5,0.583258,300.405975307,30.95112133026123,40,5.935110092163086,1.74017,200.0,5.867042303085327,0.600012506532,0.0753611,5.6983,-0.0022371,0.0274119
1.19617,2400.0,1492.5,0.587689,496.682745825,36.97323822975159,40,6.009840250015259,1.75388,600.0,5.959612131118774,0.550477866574,0.285261,5.77695,-0.0765625,0.0111865
0.875104,6500.0,5220.0,0.589734,732.529862872,43.130112409591675,40,6.143922567367554,1.75947,3600.0,6.018517732620239,0.852610306617,0.248436,5.80935,-0.144075,-0.0640552
