MinReturn,MaxReturn,Time,Entropy,TotalExecTime,Perplexity,ExplainedVariance,AverageReturn,LossBefore,NumTrajs,AveragePolicyStd,StdReturn,MeanKL,LossAfter,ItrTime,MaxKL
0.0,0.0,22.041393041610718,2.5608,21.929861068725586,12.9461,1,0.0,-0.0,20,0.870797,0.0,0.0,-0.0,22.041398525238037,0.0
0.0,0.0,46.30510902404785,2.5608,24.166321754455566,12.9461,1,0.0,-0.0,20,0.870797,0.0,0.0,-0.0,24.259910583496094,0.0
0.0,0.0,70.63176584243774,2.5608,24.151551961898804,12.9461,1,0.0,-0.0,20,0.870797,0.0,0.0,-0.0,24.322194576263428,0.0
0.0,0.0,95.58180928230286,2.5608,24.779450178146362,12.9461,1,0.0,-0.0,20,0.870797,0.0,0.0,-0.0,24.943952798843384,0.0
0.0,0.0,119.88423013687134,2.5608,24.239120483398438,12.9461,1,0.0,-0.0,20,0.870797,0.0,0.0,-0.0,24.29812741279602,0.0
0.0,0.0,143.34238576889038,2.5608,23.36890172958374,12.9461,1,0.0,-0.0,20,0.870797,0.0,0.0,-0.0,23.443233251571655,0.0
0.0,0.0,166.56895422935486,2.5608,23.112096786499023,12.9461,1,0.0,-0.0,20,0.870797,0.0,0.0,-0.0,23.21549367904663,0.0
