Entropy,AverageReturn,MaxReturn,MeanKL,ExplainedVariance,AveragePolicyStd,Time,MaxKL,StdReturn,TotalExecTime,NumTrajs,Perplexity,MinReturn,LossAfter,ItrTime,LossBefore
1.73658,4157.5,5600.0,4.24969,0.773906660618,0.58088,4.326930522918701,10.299,766.77490178,4.237250328063965,40,5.67789,2300.0,-0.411209,4.326935052871704,-0.00215791
1.73442,1212.5,2900.0,0.347931,0.31699088203,0.57966,8.47576379776001,0.749731,558.205831213,4.09443998336792,40,5.66565,400.0,-0.0421433,4.145561218261719,0.0349166
1.75188,6402.5,7800.0,0.388682,0.914737014548,0.585357,12.579193353652954,0.70967,725.081891927,4.0572168827056885,40,5.76543,4700.0,-0.118842,4.099700212478638,-0.0449374
1.72941,7560.0,8000.0,0.0676647,0.991361683034,0.578407,16.82082176208496,0.296438,280.0,4.201870441436768,40,5.63733,6900.0,-0.0734013,4.237812757492065,-0.0565803
1.70112,7575.0,8200.0,0.0396726,0.991592658151,0.570668,21.011303901672363,0.166013,284.385302011,4.135798692703247,40,5.48008,6900.0,-0.0512467,4.183744192123413,-0.0344419
1.6839,7780.0,8200.0,0.15451,0.992125769286,0.56537,25.088733196258545,0.80315,271.293199325,4.0214684009552,40,5.38652,7000.0,-0.0736641,4.073596715927124,-0.0343031
1.66675,7690.0,8300.0,0.227323,0.988455812302,0.560855,30.14582109451294,0.558322,319.21779399,4.9719226360321045,40,5.29492,7100.0,-0.0679519,5.042879104614258,-0.0280855
