ItrTime,LossBefore,TotalExecTime,Entropy,MaxKL,MinReturn,MeanKL,LossAfter,Time,AverageReturn,StdReturn,MaxReturn,NumTrajs,ExplainedVariance,AveragePolicyStd,Perplexity
13.20082402229309,0.00403904,13.076555013656616,2.83651,19.5543,0.0,0.1995,-0.0145265,13.200815439224243,5.0,21.7944947177,100.0,20,0.17796816585,0.999438,17.0561
13.49138593673706,-0.0,13.319847583770752,2.84055,0.0,0.0,0.0,-0.0,26.698164224624634,0.0,0.0,0.0,20,1,1.00162,17.1252
15.105995178222656,0.0267587,14.897334337234497,2.84055,22.2183,0.0,0.160113,0.0313475,41.807271242141724,45.0,174.570902501,800.0,20,0.0302541632188,1.00162,17.1252
13.513131856918335,0.00599267,13.426431894302368,2.85393,0.128008,0.0,0.000870482,0.00448575,55.34083342552185,30.0,130.766968306,600.0,20,0.162003702062,1.00815,17.3558
11.720148801803589,-0.0,11.689332962036133,2.85693,0.0,0.0,0.0,-0.0,67.07235741615295,0.0,0.0,0.0,20,1,1.00958,17.4079
13.242246150970459,0.00530027,13.202086210250854,2.85693,3.03151,0.0,0.0328862,0.000431404,80.32226228713989,105.0,345.651558654,1500.0,20,0.110124688617,1.00958,17.4079
14.0839262008667,-0.0,13.997345685958862,2.85958,0.0,0.0,0.0,-0.0,94.42063307762146,0.0,0.0,0.0,20,1,1.01093,17.4541
