Perplexity,AveragePolicyStd,ExplainedVariance,StdReturn,NumTrajs,MinReturn,MaxReturn,MeanKL,MaxKL,LossAfter,Time,TotalExecTime,Entropy,AverageReturn,ItrTime,LossBefore
11.639,0.827472,1,0.0,20,0.0,0.0,0.0,0.0,-0.0,10.971399545669556,10.87795901298523,2.45436,0.0,10.971403360366821,-0.0
11.639,0.827472,1,0.0,20,0.0,0.0,0.0,0.0,-0.0,21.614755153656006,10.544258832931519,2.45436,0.0,10.639763116836548,-0.0
11.639,0.827472,1,0.0,20,0.0,0.0,0.0,0.0,-0.0,32.10333800315857,10.433643102645874,2.45436,0.0,10.485361576080322,-0.0
11.639,0.827472,1,0.0,20,0.0,0.0,0.0,0.0,-0.0,42.84676694869995,10.709204196929932,2.45436,0.0,10.739103078842163,-0.0
11.639,0.827472,1,0.0,20,0.0,0.0,0.0,0.0,-0.0,53.37239861488342,10.458672046661377,2.45436,0.0,10.517131090164185,-0.0
11.639,0.827472,1,0.0,20,0.0,0.0,0.0,0.0,-0.0,64.05471754074097,10.630825996398926,2.45436,0.0,10.677890539169312,-0.0
11.639,0.827472,1,0.0,20,0.0,0.0,0.0,0.0,-0.0,74.72412490844727,10.6077241897583,2.45436,0.0,10.664066314697266,-0.0
