ItrTime,LossAfter,StdReturn,LossBefore,AveragePolicyStd,MeanKL,MaxReturn,MinReturn,Perplexity,TotalExecTime,Entropy,MaxKL,ExplainedVariance,NumTrajs,Time,AverageReturn
6.232177972793579,-0.0518147,248.545770433,0.0374368,0.58088,0.766259,1000.0,100.0,5.67789,6.163032293319702,1.73658,1.77979,0.156710062842,40,6.23217248916626,285.0
5.8655335903167725,-0.080627,2069.23748033,-0.0230187,0.592848,0.147815,7200.0,400.0,5.89448,5.824561357498169,1.77402,0.526635,0.622349142535,40,12.102044343948364,4622.5
6.0241827964782715,-0.0321764,881.702897806,-0.0128276,0.589051,0.0425292,7900.0,3500.0,5.82702,5.9648518562316895,1.76251,0.255628,0.925642069073,40,18.129456758499146,7060.0
6.021848440170288,-0.0569596,307.205143186,-0.0401726,0.58671,0.0608877,8000.0,6700.0,5.78977,5.969389200210571,1.75609,0.197947,0.987410273227,40,24.164142370224,7425.0
5.909883737564087,-0.0744861,360.338382635,-0.0331383,0.579966,0.190358,7900.0,6300.0,5.67463,5.842525482177734,1.73601,0.286779,0.981031792941,40,30.09745764732361,7262.5
6.087696552276611,-0.119445,389.350420573,-0.0366605,0.574233,0.531344,8100.0,6400.0,5.58139,6.027522325515747,1.71944,1.56808,0.982067044923,40,36.189443588256836,7387.5
6.305938482284546,-0.180416,613.957449666,-0.0431013,0.568715,1.10674,7800.0,5300.0,5.48001,6.240630149841309,1.70111,1.70237,0.938276660893,40,42.50684118270874,6782.5
