NumTrajs,AveragePolicyStd,LossAfter,Entropy,MaxReturn,MeanKL,TotalExecTime,ItrTime,MinReturn,LossBefore,Time,MaxKL,AverageReturn,StdReturn,Perplexity,ExplainedVariance
20,0.930467,-0.0867205,2.69307,20600.0,0.607903,8.303725957870483,8.38017988204956,15500.0,-0.00059481,8.380175352096558,3.3223,18615.0,1428.73195527,14.777,0.905667850278
20,0.930022,-0.0680254,2.69248,16600.0,0.244458,8.310050010681152,8.41610598564148,2300.0,-0.00982927,16.80736017227173,1.90324,8630.0,3127.95460325,14.7682,0.415217140651
20,0.927821,-0.0174785,2.68756,22100.0,0.0118828,8.161194562911987,8.202763080596924,18900.0,-0.00904577,25.014445304870605,0.157569,20335.0,617.474695838,14.6958,0.980304932414
20,0.925787,-0.0274638,2.68304,22000.0,0.0442698,8.138677597045898,8.209799528121948,18100.0,-0.0151214,33.22906303405762,0.69297,20010.0,1030.48532255,14.6295,0.968340247119
20,0.922355,-0.0347682,2.67548,22800.0,0.0236525,8.767233848571777,8.867114543914795,17200.0,-0.0179117,42.100544691085815,0.41775,20190.0,1441.83910337,14.5193,0.946501088984
20,0.918321,0.00179339,2.66652,22700.0,0.0194982,9.23302435874939,9.29855751991272,19200.0,0.0130544,51.40420627593994,0.172941,21420.0,837.018518314,14.3899,0.972471825555
20,0.921493,-0.00566358,2.67305,22700.0,0.0410445,9.283782482147217,9.339811563491821,19100.0,0.0136975,60.74828219413757,0.56103,21620.0,946.889645101,14.4841,0.972362319254
