NumTrajs,MinReturn,MaxKL,Perplexity,StdReturn,Time,TotalExecTime,Entropy,LossBefore,AveragePolicyStd,AverageReturn,ExplainedVariance,MeanKL,MaxReturn,LossAfter,ItrTime
2000,0.0,11.7134,5.60742,37.298760033,79.46355676651001,79.13470792770386,1.72409,-0.00579921,0.574709,1.95,0.0496521319475,0.994167,900.0,-0.0333392,79.46356177330017
2000,0.0,6.18029,5.575,1121.81769352,158.5313401222229,78.73217034339905,1.71829,-0.00681335,0.573078,1179.75,0.816552084176,0.482101,2900.0,-0.0559043,79.06521105766296
2000,0.0,0.336111,5.55604,1240.69846357,237.62848091125488,78.78738331794739,1.71489,-0.00758447,0.572147,1371.15,0.830675337089,0.0362756,2900.0,-0.0110455,79.09348654747009
2000,0.0,0.213734,5.53501,1251.26326167,316.85070610046387,78.90969395637512,1.71109,0.00103272,0.571055,1384.5,0.825484713943,0.0145935,3000.0,-0.000629252,79.21893095970154
2000,0.0,0.13211,5.53787,1275.02257235,396.3267869949341,79.20507097244263,1.71161,-0.00113621,0.571154,1341.2,0.825794569299,0.0131753,3000.0,-0.00284837,79.47365593910217
2000,0.0,0.103503,5.53473,1273.78805144,475.77236437797546,79.15884280204773,1.71104,-0.00282145,0.570959,1392.0,0.8250965597,0.019226,3000.0,-0.00377344,79.44324398040771
2000,0.0,0.158303,5.52692,1280.27980926,555.3804688453674,79.31919169425964,1.70963,-0.00294725,0.570572,1426.9,0.829107523826,0.0125937,3000.0,-0.00399495,79.60556650161743
