TotalExecTime,MinReturn,Time,MaxKL,Entropy,MeanKL,Perplexity,AveragePolicyStd,AverageReturn,ExplainedVariance,NumTrajs,MaxReturn,LossBefore,LossAfter,ItrTime,StdReturn
4.959710597991943,0.0,5.052610158920288,1.88373,1.73658,0.553542,5.67789,0.58088,845.0,0.319333635061,40,2700.0,0.0358879,-0.0454873,5.0526111125946045,743.286620356
4.810140132904053,0.0,9.956615447998047,0.204088,1.77247,0.0198335,5.88535,0.591612,5780.0,0.660368910638,40,7800.0,-0.0210707,-0.033387,4.90156364440918,2745.19580358
5.676488637924194,0.0,15.674532890319824,0.517039,1.76193,0.138821,5.82368,0.588771,5357.5,0.622123612729,40,8200.0,-0.0291848,-0.0686749,5.714462518692017,3242.05856671
4.9563658237457275,0.0,20.671409130096436,0.46375,1.74734,0.0629839,5.73931,0.584778,6405.0,0.712411236189,40,8300.0,0.00691939,-0.018539,4.988907337188721,2729.46423314
4.800768613815308,0.0,25.538710594177246,0.287482,1.7508,0.0555889,5.7592,0.585558,5480.0,0.655112176992,40,8300.0,-0.00691374,-0.0292317,4.8626744747161865,3391.47460554
5.086265802383423,0.0,30.708375215530396,0.146885,1.74734,0.0345961,5.73933,0.584692,6892.5,0.768221753992,40,8300.0,-0.0156868,-0.0316892,5.159078121185303,2315.20922381
4.663135290145874,0.0,35.444414138793945,0.068635,1.7395,0.021364,5.69449,0.582173,6175.0,0.684870736555,40,8200.0,-0.0102006,-0.0191498,4.720784664154053,3098.60855869
