NumTrajs,Time,AveragePolicyStd,MinReturn,StdReturn,ItrTime,Perplexity,ExplainedVariance,MaxKL,Entropy,LossBefore,TotalExecTime,AverageReturn,MaxReturn,LossAfter,MeanKL
20,5.791942596435547,0.947542,0.0,111.691539518,5.791944742202759,15.2117,0.82110428779,3.30612,2.72206,0.0118427,5.72689414024353,295.0,400.0,-0.0114741,0.149715
20,11.514784336090088,0.953717,100.0,57.2276157113,5.717329502105713,15.3929,0.893678060088,5.05365,2.7339,-0.000412442,5.644062519073486,235.0,300.0,-0.0848158,0.14051
20,17.195661783218384,0.953377,200.0,44.72135955,5.6734700202941895,15.3897,0.930552077291,0.28551,2.7337,0.000767265,5.619436264038086,300.0,400.0,-0.00747879,0.0109933
20,22.834203481674194,0.953759,200.0,58.3095189485,5.6240458488464355,15.3956,0.897886097782,0.539815,2.73408,0.013373,5.5725672245025635,260.0,400.0,0.00140912,0.0445155
20,27.84654140472412,0.957017,200.0,58.9491306128,5.008538722991943,15.4989,0.91822105046,0.864788,2.74077,-0.0153527,4.964527368545532,345.0,400.0,-0.0297762,0.0364887
20,32.36416029930115,0.953788,300.0,49.7493718553,4.51379656791687,15.3804,0.927706623177,0.775295,2.73309,0.0123755,4.4870710372924805,395.0,500.0,-0.00360162,0.045247
20,36.83098030090332,0.956553,300.0,48.9897948557,4.462609767913818,15.4758,0.926642600985,0.0763161,2.73928,-0.0222781,4.435801982879639,340.0,400.0,-0.0265486,0.00664483
