ExplainedVariance,StdReturn,TotalExecTime,Perplexity,NumTrajs,MaxReturn,AverageReturn,LossBefore,MeanKL,MaxKL,Time,Entropy,AveragePolicyStd,LossAfter,ItrTime,MinReturn
1,0.0,11.930972576141357,14.777,20,0.0,0.0,-0.0,0.0,0.0,12.020424604415894,2.69307,0.930467,-0.0,12.02043104171753,0.0
1,0.0,11.404723882675171,14.777,20,0.0,0.0,-0.0,0.0,0.0,23.489127159118652,2.69307,0.930467,-0.0,11.464488983154297,0.0
0.211148398393,76.6485485838,11.483053207397461,14.777,20,300.0,25.0,0.0231813,0.053796,0.485267,35.01915645599365,2.69307,0.930467,-0.00260047,11.51769757270813,0.0
0.414419952581,152.561463024,11.538975715637207,14.9493,20,400.0,135.0,-0.00558516,0.0918437,1.05725,46.67142057418823,2.70466,0.935766,-0.0392492,11.641343832015991,0.0
0.432199464333,297.111090335,11.916718006134033,14.9076,20,1600.0,435.0,-0.0091505,0.0304131,0.473023,58.64610528945923,2.70187,0.934471,-0.0196384,11.971091747283936,200.0
0.525792536996,295.423424934,11.945440530776978,14.8396,20,1400.0,565.0,0.00411037,0.0683613,0.417005,70.72153449058533,2.6973,0.932403,-0.0120852,12.067354440689087,300.0
0.313821510899,2414.1043888,11.499080181121826,14.8701,20,12300.0,7290.0,-0.00575701,0.295578,1.11554,82.29924654960632,2.69935,0.933452,-0.073886,11.571432113647461,3100.0
