NumTrajs,ExplainedVariance,Perplexity,AverageReturn,StdReturn,MaxReturn,MinReturn,MeanKL,Entropy,AveragePolicyStd,LossBefore,ItrTime,TotalExecTime,LossAfter,Time,MaxKL
40,0.587500911073,5.67789,2927.5,1019.8008384,5400.0,1100.0,2.07584,1.73658,0.58088,0.0102599,6.251648426055908,6.13974404335022,-0.161742,6.251641035079956,4.61018
40,0.631402626037,5.73644,4015.0,1493.24311483,6900.0,900.0,0.424439,1.74684,0.584077,-0.0101773,5.992151260375977,5.854241847991943,-0.0910201,12.252974033355713,0.963082
40,0.978741349241,5.70733,7412.5,405.701552869,8200.0,6400.0,0.119177,1.74175,0.582917,-0.039263,6.080888748168945,5.9982545375823975,-0.0694245,18.33654284477234,0.185015
40,0.993426359459,5.59637,7615.0,229.728100153,8000.0,7100.0,0.247304,1.72212,0.576695,-0.0275629,6.025501251220703,5.961668252944946,-0.0795516,24.369225025177002,0.760523
40,0.98356350921,5.51978,7505.0,354.224505081,8000.0,6300.0,0.23526,1.70834,0.572004,-0.028772,6.326484203338623,6.276810169219971,-0.0717157,30.72189974784851,0.376424
40,0.994092691109,5.44094,7920.0,279.46377225,8400.0,7000.0,0.0352608,1.69395,0.567056,-0.000518635,6.23529314994812,6.094815969467163,-0.0114715,36.978381872177124,0.116249
40,0.996027364413,5.43953,7982.5,225.707221861,8400.0,7400.0,0.0719316,1.69369,0.566468,-0.0288131,5.98700475692749,5.898499965667725,-0.0485437,42.98096776008606,0.21826
