Time,NumTrajs,AveragePolicyStd,LossBefore,TotalExecTime,AverageReturn,MaxReturn,MaxKL,Perplexity,StdReturn,MeanKL,LossAfter,ItrTime,MinReturn,ExplainedVariance,Entropy
11.585102796554565,20,0.949513,0.0100927,11.478389263153076,350.0,1200.0,1.50201,15.3903,414.125584817,0.0487642,0.00827624,11.585109233856201,0.0,0.347523582174,2.73374
23.669190168380737,20,0.954297,0.00720985,11.948800563812256,915.0,2700.0,0.612915,15.5464,727.512886484,0.0512583,-0.00808182,12.078838586807251,0.0,0.440310510248,2.74383
35.61065435409546,20,0.956219,-0.0012507,11.80067753791809,2635.0,10100.0,0.427035,15.6026,2705.41586452,0.078216,-0.028317,11.937557935714722,0.0,0.577939602384,2.74744
47.20118737220764,20,0.955883,0.0186596,11.542871236801147,5435.0,18800.0,0.212721,15.5928,5808.98226887,0.0166248,0.0106808,11.577800035476685,300.0,0.679240840743,2.74681
58.98512864112854,20,0.960288,-0.00260522,11.720737218856812,7095.0,21700.0,0.0171421,15.739,7689.1140582,0.00456829,-0.0056543,11.773787021636963,0.0,0.395302380675,2.75614
70.80967617034912,20,0.959714,-0.00200805,11.75949501991272,6525.0,22500.0,1.06073,15.7185,7710.24480805,0.0568277,-0.0250283,11.808568716049194,0.0,0.290052220953,2.75484
82.56380152702332,20,0.959182,-0.0229621,11.648527145385742,7560.0,21300.0,0.139508,15.7027,6515.09017589,0.0366707,-0.0370428,11.747586250305176,0.0,0.731852587008,2.75383
