MeanKL,LossBefore,LossAfter,Time,Entropy,ExplainedVariance,MinReturn,NumTrajs,StdReturn,AverageReturn,MaxKL,Perplexity,AveragePolicyStd,ItrTime,MaxReturn,TotalExecTime
0.147001,-0.0101141,-0.0427545,12.322466135025024,2.68973,0.267179554384,1300.0,20,3840.86904229,6665.0,0.360229,14.7277,0.929406,12.322471380233765,14000.0,12.24824047088623
0.054931,-0.0253373,-0.0525792,18.490055561065674,2.67962,0.509000141053,4800.0,20,3095.20193202,10965.0,0.0857723,14.5795,0.924691,6.164571762084961,16600.0,6.086638689041138
0.040445,-0.0211851,-0.037498,24.5395724773407,2.66695,0.570913171369,6100.0,20,3190.0,13170.0,0.0661419,14.396,0.918646,6.04280424118042,19400.0,5.986840009689331
0.0103979,-0.0271424,-0.0324751,30.66571545600891,2.65636,0.673246399915,6800.0,20,3380.36980226,14590.0,0.0143364,14.2443,0.91376,6.1171417236328125,18800.0,6.055495262145996
0.0226773,-0.00153646,-0.0110152,36.70272660255432,2.64278,0.827045811486,11700.0,20,1866.62127921,15035.0,0.0462193,14.0523,0.907462,6.027486562728882,18800.0,5.973428726196289
0.0141699,-0.0341951,-0.040924,43.08652114868164,2.64202,0.760592973228,9800.0,20,2447.42211316,14825.0,0.0271939,14.0415,0.907105,6.369639158248901,18100.0,6.3089869022369385
0.0769143,-0.0158576,-0.0442816,50.27887272834778,2.62492,0.595865841922,1500.0,20,4378.23023607,12710.0,0.139549,13.8034,0.899369,7.180440187454224,18100.0,7.107516765594482
