Perplexity,MaxKL,ExplainedVariance,AveragePolicyStd,Entropy,TotalExecTime,Time,MaxReturn,StdReturn,ItrTime,NumTrajs,LossAfter,LossBefore,MeanKL,AverageReturn,MinReturn
7.13707,5.22283,0.268300282985,0.646587,1.9653,7.755847692489624,7.8484718799591064,1900.0,252.782515218,7.8484742641448975,200,-0.0539494,0.013877,1.05926,51.0,0.0
7.2368,1.77867,0.869816186576,0.651175,1.97918,8.345229148864746,16.289906978607178,2800.0,637.149119124,8.438906908035278,200,-0.0748269,-0.0120308,0.427924,2079.0,0.0
7.1934,1.07459,0.952110355213,0.649188,1.97316,8.185717344284058,24.533422708511353,2900.0,431.924761967,8.239926815032959,200,-0.0678697,-0.015975,0.292588,2371.0,0.0
7.13617,1.24268,0.986203167306,0.646569,1.96518,7.636407375335693,32.223469734191895,2900.0,194.313535298,7.685978651046753,200,-0.0599661,-0.0219935,0.184313,2556.5,1800.0
7.05813,0.732098,0.992427589535,0.643019,1.95418,8.474038362503052,40.796478033065796,3000.0,155.877355636,8.566077470779419,200,-0.0533303,-0.0310028,0.100185,2623.5,2000.0
6.94956,0.474983,0.993106658525,0.637979,1.93868,7.871373653411865,48.72199606895447,2900.0,137.836860092,7.922983884811401,200,-0.0521049,-0.0412247,0.0646488,2649.0,2200.0
6.80778,0.0470274,0.994553296354,0.631444,1.91807,7.603724718093872,56.384087324142456,2900.0,118.050836507,7.658463954925537,200,-0.0286816,-0.0259587,0.0107231,2658.0,2400.0
