MeanKL,LossBefore,Time,ExplainedVariance,StdReturn,Entropy,AverageReturn,AveragePolicyStd,MinReturn,LossAfter,MaxReturn,TotalExecTime,Perplexity,NumTrajs,ItrTime,MaxKL
0.91546,0.00607885,7.5152130126953125,0.191417170286,340.578551879,2.79458,472.5,0.982009,0.0,-0.0915736,1400.0,7.417200088500977,16.3558,40,7.515218019485474,61.1255
0.209901,-0.0225842,15.237017393112183,0.540506127816,855.332537672,2.80066,2387.5,0.984231,900.0,-0.0505041,4000.0,7.663498640060425,16.4555,40,7.715821743011475,48.5653
0.105964,-0.0174672,22.33986210823059,0.53500751686,1083.25608699,2.78937,2482.5,0.978898,500.0,-0.056057,4600.0,7.062755107879639,16.2708,40,7.097445964813232,1.95304
0.059252,-0.0374779,29.726664304733276,0.629519637744,980.446326935,2.78064,2935.0,0.975109,600.0,-0.0612543,4600.0,7.329594135284424,16.1293,40,7.382185697555542,6.9556
0.249002,-0.0413197,37.06377720832825,0.592558782762,1074.70635524,2.7619,3152.5,0.96619,400.0,-0.104919,4800.0,7.220702171325684,15.8299,40,7.3283209800720215,3.72362
0.15177,-0.00880156,44.43074035644531,0.526052356811,1619.1799622,2.74124,2197.5,0.956064,0.0,-0.0458695,5300.0,7.306159973144531,15.5062,40,7.357892751693726,4.39129
0.0508254,-0.018626,51.90321588516235,0.652080686374,1287.63106129,2.73684,3247.5,0.953576,0.0,-0.0410318,5400.0,7.386634826660156,15.4381,40,7.460058927536011,1.21545
