MinReturn,LossBefore,AverageReturn,StdReturn,MaxKL,Time,MaxReturn,Entropy,ExplainedVariance,MeanKL,TotalExecTime,LossAfter,AveragePolicyStd,Perplexity,ItrTime,NumTrajs
0.0,0.0120967,135.0,588.451357378,37.1647,14.652188301086426,2700.0,2.83651,0.140563663297,0.451207,14.363394260406494,-0.0556751,0.999438,17.0561,14.652194261550903,20
0.0,-0.000671029,40.0,174.355957742,53.7445,30.77775502204895,800.0,2.84861,0.0975065717907,0.320305,15.88425588607788,0.0295812,1.00544,17.2637,16.117512702941895,20
0.0,0.0244008,50.0,136.014705087,5.47911,47.139058113098145,500.0,2.84827,0.187354556384,0.0257934,16.12735605239868,0.0233356,1.00528,17.2579,16.330966234207153,20
0.0,0.0108765,5.0,21.7944947177,0.00146695,64.14340496063232,100.0,2.86047,0.0302197433056,0.000171085,16.802454233169556,0.0100462,1.0114,17.4698,16.972891807556152,20
0.0,-0.0,0.0,0.0,0.0,80.43976068496704,0.0,2.86591,1,0.0,16.08986210823059,-0.0,1.01414,17.565,16.271154165267944,20
0.0,-0.0,0.0,0.0,0.0,96.30236673355103,0.0,2.86591,1,0.0,15.605360984802246,-0.0,1.01414,17.565,15.832683086395264,20
0.0,-0.0016865,30.0,95.3939201417,0.0087397,112.59728002548218,400.0,2.86591,0.0708271467512,0.000325182,16.097229480743408,-0.00277003,1.01414,17.565,16.28765630722046,20
