LossBefore,StdReturn,LossAfter,AveragePolicyStd,Perplexity,ExplainedVariance,MinReturn,MaxKL,AverageReturn,TotalExecTime,Time,Entropy,NumTrajs,MaxReturn,ItrTime,MeanKL
-0.0,0.0,-0.0,0.935103,14.8902,1,0.0,0.0,0.0,10.737046480178833,10.82449460029602,2.7007,20,0.0,10.824499130249023,0.0
-0.0,0.0,-0.0,0.935103,14.8902,1,0.0,0.0,0.0,10.468538999557495,21.368395566940308,2.7007,20,0.0,10.532644748687744,0.0
-0.0,0.0,-0.0,0.935103,14.8902,1,0.0,0.0,0.0,10.693422079086304,32.119507789611816,2.7007,20,0.0,10.74553370475769,0.0
-0.0,0.0,-0.0,0.935103,14.8902,1,0.0,0.0,0.0,10.732507467269897,42.90370202064514,2.7007,20,0.0,10.778379917144775,0.0
-0.0,0.0,-0.0,0.935103,14.8902,1,0.0,0.0,0.0,10.716933250427246,53.688517332077026,2.7007,20,0.0,10.778162717819214,0.0
-0.0,0.0,-0.0,0.935103,14.8902,1,0.0,0.0,0.0,10.81327509880066,64.57162547111511,2.7007,20,0.0,10.875498533248901,0.0
-0.0,0.0,-0.0,0.935103,14.8902,1,0.0,0.0,0.0,10.498187780380249,75.13201332092285,2.7007,20,0.0,10.552376508712769,0.0
