Time,LossAfter,LossBefore,MeanKL,NumTrajs,MaxKL,Entropy,ItrTime,StdReturn,TotalExecTime,AverageReturn,ExplainedVariance,MaxReturn,AveragePolicyStd,MinReturn,Perplexity
11.559853792190552,-0.0299849,0.016726,0.140031,20,1.31847,2.64941,11.55985713005066,43.5889894354,11.43565845489502,10.0,0.0943914473579,200.0,0.917354,0.0,14.1457
23.100384950637817,-0.0374865,-0.0203489,0.0651416,20,0.609552,2.66614,11.53623652458191,277.983812478,11.445135831832886,215.0,0.307233730689,1100.0,0.924564,0.0,14.3843
34.40371060371399,-0.00996852,0.00545597,0.0410365,20,0.324043,2.65597,11.299235820770264,375.49966711,11.215854406356812,400.0,0.397590491401,1500.0,0.919333,100.0,14.2387
46.05677938461304,-0.0211112,-0.0108635,0.0139642,20,0.142987,2.65869,11.648261785507202,471.274866718,11.532711744308472,930.0,0.669055017381,1900.0,0.920811,200.0,14.2776
57.905025005340576,0.0199813,0.030688,0.0443958,20,0.621816,2.65326,11.843000888824463,359.861084309,11.785224437713623,1350.0,0.827208026711,2100.0,0.918291,500.0,14.2003
69.76656794548035,-0.0310741,0.0163099,0.234655,20,1.097,2.66861,11.83405590057373,656.582058847,11.797488451004028,1930.0,0.725451188972,3300.0,0.92497,500.0,14.4199
80.83170318603516,-0.0763222,-0.0398625,0.163056,20,0.390374,2.67676,11.059417724609375,2452.23877304,11.013473749160767,17745.0,0.817195946511,21900.0,0.928631,12100.0,14.5379
