MeanKL,AveragePolicyStd,ExplainedVariance,LossAfter,MaxKL,Time,AverageReturn,LossBefore,Perplexity,MaxReturn,MinReturn,Entropy,TotalExecTime,NumTrajs,StdReturn,ItrTime
0.0179503,1.12957,0.494319413054,-0.00109398,0.966227,26.122364044189453,985.0,0.00345345,21.7921,2700.0,0.0,3.08155,25.96656322479248,20,1023.36454893,26.122368335723877
0.00976484,1.13154,0.394166080778,0.00196885,4.12631,53.802722215652466,1190.0,0.00354266,21.8675,4800.0,0.0,3.085,27.579500913619995,20,1289.92247829,27.667827129364014
0.0034101,1.13255,0.311090994111,0.00179511,0.381167,85.25198268890381,455.0,0.0042204,21.9063,2600.0,0.0,3.08677,31.308595657348633,20,701.052779753,31.440549850463867
0.00522825,1.13374,0.442531089531,-0.0118763,3.15024,115.3294026851654,1095.0,-0.010338,21.9525,3100.0,0.0,3.08888,29.945725202560425,20,965.129524986,30.070045709609985
0.00922079,1.1308,0.278465108584,0.00652247,0.851282,144.03925037384033,985.0,0.0115462,21.8394,4100.0,0.0,3.08371,28.53561305999756,20,1015.02463024,28.688761711120605
0.000558214,1.13407,0.42419487655,0.0108199,0.079213,171.04375910758972,770.0,0.0120872,21.9658,3000.0,0.0,3.08949,26.909507751464844,20,797.558775264,26.997267723083496
0.00153311,1.13749,0.267185450029,0.00681124,0.13557,196.85354566574097,715.0,0.00865578,22.099,4400.0,0.0,3.09553,25.648024797439575,20,1204.27364,25.795569896697998
